region,ref,t,mean,sem,count,p
MFC,alexnet conv4,-0.0,0.002343706261914025,0.0037009350425794237,19,0.5345188245850914
MFC,alexnet conv4,0.025,0.0031659618357177412,0.00462957611859189,19,0.5027758473515836
MFC,alexnet conv4,0.05,0.004513267548846218,0.0041921649982314645,19,0.29587929862327633
MFC,alexnet conv4,0.075,0.0013605571285111727,0.0059661927792718965,19,0.8221821368111577
MFC,alexnet conv4,0.1,-0.0015339973874254863,0.00529216465865172,19,0.7752344278644441
MFC,alexnet conv4,0.125,-0.0012180374317419572,0.004524581979679638,19,0.7908339691199193
MFC,alexnet conv4,0.15,-0.0012746412399701594,0.004431074383529131,19,0.7768929859926389
MFC,alexnet conv4,0.175,-0.0026314166442527737,0.004681682482848866,19,0.5810032155616971
MFC,alexnet conv4,0.2,0.001793291713218406,0.004221757851062806,19,0.6760358556800639
MFC,alexnet conv4,0.225,0.008227240114812929,0.004622233237714715,19,0.09197592187597751
MFC,alexnet conv4,0.25,0.01178722581760838,0.005690452739543516,19,0.052969007113971484
MFC,alexnet conv4,0.275,0.0076637006818220665,0.00550470207880139,19,0.18082179254488787
MFC,alexnet conv4,0.3,0.011912537416530039,0.005543986828765388,19,0.045510891210259904
MFC,alexnet conv4,0.325,0.008360934393615259,0.005518166871026719,19,0.14709414295953172
MFC,alexnet conv4,0.35,0.008510382591112552,0.005760411010215644,19,0.15685427724453374
MFC,alexnet conv4,0.375,0.00839410405338319,0.0061783926057408034,19,0.19104992803939
