subject,unit,area,t,pref_minus_nonpref,rho_alexnet conv1,rho_resnet50 avgpool,rho_clip ln_post
7,24,amygdala,-0.025,-0.5031446540880503,-0.07572790947294407,-0.07923383120780259,-0.0014023686939434086
7,24,amygdala,-0.0,-0.5031446540880503,-0.19352687976419036,-0.056795932104708055,-0.13602976331251063
7,24,amygdala,0.025,-0.5031446540880503,-0.1318517671367715,-0.07821433541740473,-0.06426528196716694
7,24,amygdala,0.05,1.0691823899371071,-0.19922803026556388,-0.05898501435773055,-0.16379605983539935
7,24,amygdala,0.075,1.10062893081761,-0.25085113371570694,0.06622822853210902,-0.19752665662116112
7,24,amygdala,0.1,1.0691823899371071,-0.06594153150113394,0.014248941819091494,-0.045585900331003244
7,24,amygdala,0.125,1.0062893081761004,-0.06701746208356267,0.06153706214682274,-0.14776202115153111
7,24,amygdala,0.15,-0.4716981132075472,0.0029843237343611315,0.08952971203083394,-0.05106509501017936
7,24,amygdala,0.175,-0.5031446540880503,0.013966247619325264,-0.07794601438137262,-0.11493172942069249
7,24,amygdala,0.2,-0.4402515723270441,0.07139715171380934,-0.19045160618849472,-0.12242894671986541
7,24,amygdala,0.225,-0.3459119496855346,0.08548474460499647,-0.11362347303747447,-0.01757186416880483
7,24,amygdala,0.25,1.10062893081761,0.13622736976705277,0.1343739361647799,0.3068977139763422
7,24,amygdala,0.275,2.7358490566037736,0.08834925251882049,0.2656547792789518,0.4801541824898546
7,24,amygdala,0.3,2.7044025157232703,0.04249250082307227,0.3436993967378259,0.39536253111654784
7,24,amygdala,0.325,2.5786163522012577,0.00567129477396666,0.2307859323784451,0.17749619860144306
7,24,amygdala,0.35,1.0377358490566038,-0.09083340190768735,0.1538425490930774,0.10717297363016216
7,24,amygdala,0.375,-0.7547169811320755,-0.017054286453582757,0.11583949541424778,0.03909520637312538
7,24,amygdala,0.4,0.7861635220125788,-0.1754708509868602,0.08368609816296409,-0.0001420816607181054
7,24,amygdala,0.425,0.8490566037735849,-0.1175934192784836,0.20297791088851605,0.051610181595397396
7,24,amygdala,0.45,2.547169811320755,-0.1525576123219575,0.20649360487210097,-0.021682073230230088
7,24,amygdala,0.475,2.6729559748427674,-0.20461613466976514,0.15609675546454288,0.0074083353195070496
7,24,amygdala,0.5,1.1949685534591197,-0.14655779384623252,0.08948700185003605,0.05467381873235621
7,24,amygdala,0.525,1.1949685534591197,-0.3282331106527951,-0.043063298497112074,-0.09531491004116581
7,24,amygdala,0.55,1.2264150943396226,-0.3744324412828901,-0.06871606600322702,-0.0490829042880193
7,24,amygdala,0.575,2.767295597484277,-0.23632646033024637,0.020134309719296816,0.05778546889438186
7,24,amygdala,0.6,4.40251572327044,-0.08296421526245606,0.05508119480278626,0.0070441314845481546
7,24,amygdala,0.625,4.371069182389937,-0.024192423024921635,-0.09300320707784246,-0.03138737518203406
7,24,amygdala,0.65,2.6415094339622645,0.05185337291234019,-0.025999310227756006,0.03374584586358648
7,24,amygdala,0.675,2.8301886792452833,0.01983832049145134,-0.05085537713284748,-0.15818174063818607
7,24,amygdala,0.7,1.1320754716981134,-0.0682210507516155,0.015707781437166547,-0.1365960993604581
7,24,amygdala,0.725,2.8301886792452833,0.06019833446945253,0.04083383526948878,0.04904269906077775
7,24,amygdala,0.75,2.7358490566037736,-0.1310145877606604,-0.12709920927585905,-0.136937852647924
7,24,amygdala,0.775,0.9748427672955976,0.08812695902118421,-0.17655435085721338,0.10955783314679039
7,24,amygdala,0.8,1.0377358490566038,0.057319008790023405,-0.22468216196016458,0.08994594913042836
7,24,amygdala,0.825,-0.660377358490566,-0.011317006508315559,-0.22799261341752536,0.02919387077145119
7,24,amygdala,0.85,-0.5031446540880503,0.1430668297875565,-0.18788673904602066,0.06681000525295651
7,24,amygdala,0.875,-0.37735849056603776,0.035366392784487034,-0.11494077654958285,0.07073278556897407
7,24,amygdala,0.9,-0.5660377358490567,0.20563175213518528,-0.008315612542661012,0.2413580875036548
7,24,amygdala,0.925,-0.5345911949685535,0.26047038933688577,0.009613237049753105,0.32813898532956126
7,24,amygdala,0.95,-0.5031446540880503,0.24999160411133922,-0.005581156502043604,0.2892807355267155
7,24,amygdala,0.975,-0.4716981132075472,0.3227730523701081,-0.042142983339489376,0.30748980536742454
7,24,amygdala,1.0,-0.2830188679245283,0.2653297056094586,-0.08533354544420024,0.15591892989925016
7,24,amygdala,1.025,-0.22012578616352205,0.12022037417169289,-0.09836212432229417,0.04007345805723096
7,24,amygdala,1.05,-0.3144654088050315,-0.047287799241095906,0.03152519949406393,0.07881299873515983
7,24,amygdala,1.075,1.3207547169811322,-0.1429449909345215,-0.1064483975044309,-0.018248296715045298
7,24,amygdala,1.1,1.2893081761006289,-0.2063039579095077,-0.03831359218319429,0.02063039579095077
7,24,amygdala,1.125,2.8930817610062896,-0.11359186420941611,-0.01472487128640579,0.1430416067822277
7,24,amygdala,1.15,2.861635220125786,-0.1697642866754941,-0.07392960871352162,-0.00821440096816907
7,25,amygdala,-0.15,-1.0377358490566035,-0.1644321185356047,0.09410980161512468,0.11314883404182698
7,25,amygdala,-0.125,-1.0062893081761006,-0.2048878093525814,0.13827875517720947,0.05470969542125004
7,25,amygdala,-0.1,-1.0062893081761006,-0.17352005986803268,0.1440501252407971,0.1946733258274594
7,25,amygdala,-0.075,-1.257861635220126,-0.005805959478753117,0.2442868364143041,0.30409258442852793
7,25,amygdala,-0.05,0.5345911949685536,0.1118044386171372,0.11344470992119514,0.26505897640438675
7,25,amygdala,-0.025,0.5660377358490567,-0.007157173636707297,0.10616474227782494,0.23380100546577176
7,25,amygdala,-0.0,0.628930817610063,-0.014571225825085275,0.014749467119581732,0.31071913663094686
7,25,amygdala,0.025,2.6415094339622645,-0.006609529696733346,-0.031993955343607786,0.35815987733457944
7,25,amygdala,0.05,0.7861635220125788,-0.1380807644974253,-0.00865594655735777,0.34780329943766275
7,25,amygdala,0.075,0.8805031446540882,0.09634191059290013,-0.10189381730503334,0.25734720524476373
7,25,amygdala,0.1,0.6918238993710695,0.13480099857981834,-0.13264418260254127,0.10460557489793904
7,25,amygdala,0.125,-1.2264150943396226,-0.09026564689800495,0.04587557078553011,0.19259001525963496
7,25,amygdala,0.15,-1.1949685534591195,-0.043253287649357305,0.04962052288707996,0.1842985261567032
7,25,amygdala,0.175,-1.3522012578616351,-0.16512217103092952,0.031185833580428618,0.16133940419324708
7,25,amygdala,0.2,-1.4465408805031446,-0.26222619775661177,0.2573709527383425,0.19738934171618458
7,25,amygdala,0.225,0.2515723270440253,-0.2784860067700713,0.04265838568812789,0.10772319618214114
7,25,amygdala,0.25,0.2515723270440249,-0.3266482324342799,0.08468817420094872,-0.035796476480665515
7,25,amygdala,0.275,3.584905660377358,-0.26365122896803705,0.1888365604419861,0.018259116202589836
7,25,amygdala,0.3,5.471698113207547,-0.24569603938684081,0.055174473961143757,-0.025221341252464582
7,25,amygdala,0.325,7.264150943396227,-0.25761045481672024,0.189967606783685,-0.05789849370100359
7,25,amygdala,0.35,8.867924528301886,-0.25469257310531684,0.19277731353255867,-0.0490319776647071
7,25,amygdala,0.375,7.201257861635221,-0.25454562373467227,0.29621680079577256,0.020128137003225834
7,25,amygdala,0.4,7.201257861635221,-0.2644710072337192,0.3200740761399998,-0.03181137115311245
7,25,amygdala,0.425,5.408805031446541,-0.14471982537322226,0.2690479110036036,0.03950899575175427
7,25,amygdala,0.45,5.471698113207547,-0.011741970250074582,0.05372840932609883,-0.03549277371045271
7,25,amygdala,0.475,3.89937106918239,-0.07302065038040569,0.03189873143543292,-0.20331504563712463
7,25,amygdala,0.5,2.0754716981132075,-0.14124633192077082,-0.0865903351850445,-0.21857969521135276
7,25,amygdala,0.525,0.3144654088050314,-0.06969173342092956,-0.12859473407757038,-0.28285621142502126
7,25,amygdala,0.55,-1.477987421383648,-0.16033902081094586,-0.0339236797731907,-0.23729311882061385
7,25,amygdala,0.575,-1.4465408805031448,-0.1517432861249119,-0.03300852517142481,-0.17895242708524098
7,25,amygdala,0.6,-1.4465408805031448,-0.05015849335589084,0.04117230333175192,0.008122133291048647
7,25,amygdala,0.625,2.20125786163522,-0.05639094491392169,0.2388111762386398,0.12862506006556423
7,25,amygdala,0.65,3.9937106918238996,-0.10348049665875172,0.18289788931993342,0.2183063351262437
7,25,amygdala,0.675,5.440251572327044,-0.23834887832904159,0.1962846987208414,0.1630153528638805
7,25,amygdala,0.7,5.723270440251572,-0.17210795617057562,0.03838647976529274,0.10276916263594815
7,25,amygdala,0.725,2.2955974842767297,-0.1978997882113167,0.011896119608229195,-0.06814908829830524
7,25,amygdala,0.75,4.0251572327044025,-0.10094697974419067,-0.04554866101736924,-0.22697455131440114
7,25,amygdala,0.775,4.119496855345912,-0.11000709600334053,0.10943735705123,-0.2107084557888758
7,25,amygdala,0.8,3.9937106918238996,-0.052540379772198935,-0.00022744753148138067,-0.2796239952032094
7,25,amygdala,0.825,3.9937106918238996,-0.09179612005368841,-0.04883445166241986,-0.18472162150567514
7,25,amygdala,0.85,0.5660377358490567,-0.030926278516053254,0.04932092463775786,-0.10235658316384051
7,25,amygdala,0.875,0.5974842767295598,0.00031154656150955305,0.08278237205825267,0.057725127182555756
7,25,amygdala,0.9,0.5660377358490567,-0.0052940923480570765,0.17026339373624247,0.08784604082623523
7,25,amygdala,0.925,0.5031446540880502,-0.0525797828178989,0.1379424699488574,-0.09403517289798673
7,25,amygdala,0.95,0.628930817610063,-0.1877751998758025,0.2233266831277224,-0.04752622924896241
7,25,amygdala,0.975,0.7547169811320756,-0.27229474535939857,0.27167880109462184,-0.07727731506545661
7,25,amygdala,1.0,4.245283018867925,-0.10623419292380759,0.27249070484956645,0.006180898497385169
7,25,amygdala,1.025,4.150943396226415,-0.20778496401741856,0.13833737201696591,0.032585516728458705
7,25,amygdala,1.05,4.119496855345912,-0.14002819904388036,0.09933704512018161,0.2141442294049031
7,25,amygdala,1.075,2.3270440251572326,-0.12011453589391718,0.13472060861213522,0.20607263465485867
7,25,amygdala,1.1,-1.1635220125786165,-0.07521233129403027,0.1346260220828513,0.15749129096218548
7,25,amygdala,1.125,-1.069182389937107,0.03518287777146092,0.10170474564012287,0.21539337638235004
7,25,amygdala,1.15,-1.1635220125786165,0.08857933702686256,0.06427920624390077,0.18778998127127092
7,26,amygdala,-0.15,2.0754716981132075,0.1409028165687196,0.06667536300764404,0.06784364220927985
7,26,amygdala,-0.125,0.5345911949685536,0.19156341915027292,0.21309492963425286,0.17350878681837534
7,26,amygdala,-0.1,0.6289308176100628,0.12002558021287126,0.23385088612504273,0.23494012350219268
7,26,amygdala,-0.075,0.4716981132075473,0.01803131376400265,0.19788848714792792,0.17289335565437944
7,26,amygdala,-0.05,-1.446540880503144,0.024769753764989504,0.03994588002834701,0.043791601397535705
7,26,amygdala,-0.025,-1.2578616352201257,-0.0702091241442253,-0.03460247060028266,0.044937186728783045
7,26,amygdala,-0.0,0.47169811320754684,-0.14640746967444312,-0.03377678689690291,-0.0004967174543662193
7,26,amygdala,0.025,-1.60377358490566,-0.13615618100751561,0.03356079354705715,-0.016426906383008144
7,26,amygdala,0.05,-0.2515723270440251,-0.17043403208421104,0.11140565999650867,0.016087309857704797
7,26,amygdala,0.075,-0.4716981132075473,-0.14077410064961177,0.14344676230537418,-0.14954377170758223
7,26,amygdala,0.1,-2.515723270440252,-0.11213247222331366,0.03853637446598751,-0.09914738952281787
7,26,amygdala,0.125,-1.9182389937106914,-0.09119116338793,0.050148958808454956,-0.06156330686921258
7,26,amygdala,0.15,-3.1132075471698113,0.00688679744955819,0.01633037000014996,-0.0583109676267981
7,26,amygdala,0.175,-3.1132075471698117,0.06928708530535152,0.17583467152131474,0.06783321960649821
7,26,amygdala,0.2,-2.9245283018867925,0.08012020791218048,0.11709876541010994,-0.01374203150260892
7,26,amygdala,0.225,-1.320754716981132,-0.13223388962037866,0.016262719905889126,-0.23399085684643042
7,26,amygdala,0.25,2.106918238993712,-0.35644290095707165,0.1279237692522322,-0.3350663864358926
7,26,amygdala,0.275,5.314465408805033,-0.35310538578538486,0.046160619885593904,-0.2477045959454179
7,26,amygdala,0.3,8.459119496855346,-0.151131468719795,0.2945746867823998,0.021365691052854664
7,26,amygdala,0.325,8.11320754716981,0.025995556764240965,0.2994488173419295,0.18917599882438818
7,26,amygdala,0.35,5.880503144654088,0.0913403585928445,0.18161048315080217,0.2566503541353698
7,26,amygdala,0.375,7.704402515723269,0.07940480142538815,0.23825556798867117,0.33667800459214603
7,26,amygdala,0.4,11.132075471698114,0.010783230604940379,0.12386254924755272,0.27829824273899767
7,26,amygdala,0.425,16.352201257861637,0.04628743864209046,0.03884173805623141,0.46572857164548387
7,26,amygdala,0.45,16.82389937106918,0.00914853925277754,0.18729779686429696,0.48326540458253253
7,26,amygdala,0.475,14.968553459119496,0.004301869051181853,0.12140370831941094,0.4305591822476145
7,26,amygdala,0.5,15.125786163522012,0.009436629069441985,0.1805790027630499,0.3393047592600236
7,26,amygdala,0.525,9.937106918238994,0.009252120590835572,0.12405309671120342,0.19728176416781681
7,26,amygdala,0.55,9.968553459119498,-0.02426245426704317,0.09049688070203113,0.12089752852723223
7,26,amygdala,0.575,8.144654088050315,-0.154122609225263,0.10862454048882916,0.0029800395574601504
7,26,amygdala,0.6,1.4150943396226414,-0.12776567074716996,0.07682506296142634,0.15340163515316613
7,26,amygdala,0.625,1.4779874213836472,-0.070145291239468,0.04207061151080253,0.12666732343655998
7,26,amygdala,0.65,1.4779874213836472,-0.018285528533753592,-0.02969339205593771,0.17626590568573283
7,26,amygdala,0.675,3.3333333333333326,0.10310168033087477,-0.018519270812553425,0.3720463374001764
7,26,amygdala,0.7,3.4905660377358494,0.010659117557262048,-0.05188543215616663,0.3636542519146834
7,26,amygdala,0.725,3.49056603773585,-0.011070563228061587,-0.0917571401636715,0.3691431626195967
7,26,amygdala,0.75,1.7295597484276723,-0.02767230436317697,-0.11304342842091847,0.2736253976209663
7,26,amygdala,0.775,-1.4779874213836475,0.12446155795282861,-0.07573211620427454,0.16180833385389432
7,26,amygdala,0.8,0.28301886792452935,0.26650146186040496,-0.030427496585158215,0.2503903319812951
7,26,amygdala,0.825,0.03144654088050336,0.18403772758817893,0.0661062192888713,0.37792722736843765
7,26,amygdala,0.85,3.616352201257862,0.1946440369433081,0.28735147017346124,0.36816907115974723
7,26,amygdala,0.875,8.962264150943396,0.12449998197371025,0.22439095248550514,0.42088892069576506
7,26,amygdala,0.9,7.044025157232705,0.012910582111439514,0.26143928775665015,0.35726263420713955
7,26,amygdala,0.925,7.578616352201258,0.01723137416150896,0.1427742430525028,0.2161223199918073
7,26,amygdala,0.95,7.169811320754718,0.0632287969773271,-0.020869229650669847,0.27726262250175654
7,26,amygdala,0.975,3.553459119496856,0.026035374374820248,0.020402721264883177,0.2142911583158282
7,26,amygdala,1.0,3.647798742138365,0.008549043934425998,-0.10826008806717022,0.12085428937544655
7,26,amygdala,1.025,3.867924528301887,0.005549091290365381,-0.12716667540420662,0.1206086584246839
7,26,amygdala,1.05,0.8176100628930825,-0.17872917577370204,-0.08900450303402416,-0.007964229686052614
7,26,amygdala,1.075,0.5660377358490569,-0.06689810715545985,-0.051277229342509834,0.07920803804066504
7,26,amygdala,1.1,0.8176100628930816,0.007683569904415523,0.11500299737369755,0.13746908763769514
7,26,amygdala,1.125,-1.2264150943396224,-0.09778285300287617,0.09931979674166395,0.04482060254464884
7,26,amygdala,1.15,1.8553459119496853,-0.14403249783699373,0.11264717807228325,0.1659234474218909
7,30,amygdala,-0.15,-1.5094339622641497,-0.16825779047550737,0.053666323864703755,0.053176965288429856
7,30,amygdala,-0.125,-1.698113207547169,0.0858522688346054,0.16360989517909083,0.01847867881582935
7,30,amygdala,-0.1,1.3836477987421372,0.18626391093573216,0.09099193704792395,-0.13996543550429189
7,30,amygdala,-0.075,4.591194968553459,0.05446807772559174,0.042744007183760334,-0.03631205181706116
7,30,amygdala,-0.05,2.452830188679245,-0.04680941803007213,0.09109739043211257,0.062060097231876686
7,30,amygdala,-0.025,1.0691823899371062,-0.06997660787061098,0.0643589395249773,0.13287006869672735
7,30,amygdala,-0.0,-2.264150943396225,-0.11444012606161125,0.10486936498283463,0.06090112498418126
7,30,amygdala,0.025,-2.3584905660377364,-0.15639344884426942,0.006067163939436927,0.027179254674639747
7,30,amygdala,0.05,4.716981132075473,0.06344346984793783,0.03368643592571151,0.0688873288735996
7,30,amygdala,0.075,3.2704402515723263,-0.04528410142720516,0.01695083000982182,0.003930627248654336
7,30,amygdala,0.1,5.157232704402517,-0.0848890021646412,-0.02986683522105378,0.016142020681886405
7,30,amygdala,0.125,3.7106918238993716,0.003448776677811467,-0.007759747525075801,-0.008170316177196213
7,30,amygdala,0.15,-1.6666666666666652,-0.03753879049521159,0.033066956436219166,-0.17505794430936375
7,30,amygdala,0.175,-0.4402515723270426,0.057012260935174655,-0.20750666032351178,-0.16834136072692688
7,30,amygdala,0.2,0.8176100628930811,0.12025987011930955,-0.0022428934745886827,0.07638071778008368
7,30,amygdala,0.225,2.295597484276728,0.15068598340232528,0.06450417535117081,0.19151964800041826
7,30,amygdala,0.25,4.591194968553458,0.1102183309497408,0.06835812413623304,0.39381107186688363
7,30,amygdala,0.275,10.849056603773587,0.035567413052543954,0.20881120097247807,0.33356136172477224
7,30,amygdala,0.3,13.773584905660375,-0.005646782942637713,0.2371242592530671,0.28944840623232876
7,30,amygdala,0.325,20.408805031446544,-0.052568170217236664,0.22507145423249975,0.3481777337512876
7,30,amygdala,0.35,26.289308176100626,0.09886267049057372,0.18981632734190154,0.23535430793487924
7,30,amygdala,0.375,23.553459119496857,0.04357605500947005,0.23812362896033168,0.3879569673604311
7,30,amygdala,0.4,25.849056603773583,0.16106454670702414,0.0904058063630496,0.26691044584219004
7,30,amygdala,0.425,20.81761006289308,0.17763671538009748,-0.005596773224304441,0.0836271477428678
7,30,amygdala,0.45,14.402515723270438,0.08229105875466426,-0.10449012895231578,-0.006505222035941839
7,30,amygdala,0.475,13.962264150943394,0.1443604746151965,-0.010447941981443396,0.05776858192852555
7,30,amygdala,0.5,8.867924528301884,0.010810942929168904,-0.03247347143009757,0.09193365754052654
7,30,amygdala,0.525,9.245283018867923,0.04259065108786635,0.052542120524742816,0.1215471657969109
7,30,amygdala,0.55,9.528301886792452,0.040853035660224135,0.05701556865502453,0.13591959279798227
7,30,amygdala,0.575,9.371069182389936,0.038818512845650285,0.11114911722261381,0.1373546747903399
7,30,amygdala,0.6,9.11949685534591,0.029628036821599833,0.18547069542654862,0.06642874830702576
7,30,amygdala,0.625,8.553459119496853,-0.012239203601775682,0.22412787459464303,0.07811132929904015
7,30,amygdala,0.65,11.257861635220127,-0.028909951256340286,0.27681989894959874,0.20293891240561798
7,30,amygdala,0.675,11.698113207547172,-0.06841864000820096,0.2458425581712188,0.26605437797114
7,30,amygdala,0.7,9.748427672955975,-0.010856702198252847,0.22742148087950625,0.326189007619417
7,30,amygdala,0.725,11.949685534591197,-0.030167967191680276,0.051391254083940525,0.32156125676415004
7,30,amygdala,0.75,5.471698113207548,0.0053196111060383276,0.07199748466416758,0.3245368851867047
7,30,amygdala,0.775,2.8616352201257858,0.07247500882798472,0.1257153288628761,0.3485374304723185
7,30,amygdala,0.8,2.9559748427672954,0.07925477910129212,0.02200389753969036,0.2360121750923825
7,30,amygdala,0.825,0.9433962264150928,0.12615147928399276,0.25644706513383647,0.17173665150835343
7,30,amygdala,0.85,6.635220125786162,0.07037645391304415,0.24971633589157075,0.08787898438303199
7,30,amygdala,0.875,4.654088050314465,0.07963814894566375,0.2335565285593013,-0.026018375878782096
7,30,amygdala,0.9,8.39622641509434,-0.04540725338287047,0.1870909273136225,-0.02254058448898328
7,30,amygdala,0.925,5.471698113207548,0.03476230378706697,0.014997101751044134,-0.04784401482534188
7,30,amygdala,0.95,5.220125786163523,0.14687119874096916,0.033046019716718056,0.07343559937048458
7,30,amygdala,0.975,8.427672955974844,0.09261554748608633,-0.06404310004657093,-0.013633139206854487
7,30,amygdala,1.0,6.8238993710691815,0.10589317750035963,0.0947941255108033,0.12903675627858263
7,30,amygdala,1.025,8.30188679245283,0.02913357366975437,0.2165894031342214,0.25251809803700503
7,30,amygdala,1.05,3.4591194968553456,0.05089329193248501,0.24598424434034424,0.1830201075264365
7,30,amygdala,1.075,1.7924528301886795,0.03499385012158021,0.39385394991319844,0.30801920927737825
7,30,amygdala,1.1,-1.383647798742138,0.15247239328251883,0.4554655332135402,0.32230630974680713
7,30,amygdala,1.125,-3.805031446540882,0.07921952777893736,0.2184464171571936,0.23124090229383312
7,30,amygdala,1.15,-4.213836477987423,-0.015465535507378092,0.2886214432321066,0.16773524946565924
8,34,hippocampus,-0.15,-1.1949685534591195,-0.22806196830168132,-0.15546192204248335,-0.15934607246982488
8,34,hippocampus,-0.125,0.15723270440251613,-0.26220906689562296,-0.14356329759124387,-0.11955621745332223
8,34,hippocampus,-0.1,-0.2515723270440249,-0.21263655681289592,-0.05854637085415958,-0.16422827566436665
8,34,hippocampus,-0.075,1.5094339622641513,-0.1629664466530203,-0.08404220058800385,-0.23807467399475662
8,34,hippocampus,-0.05,1.540880503144654,-0.06996907330373424,-0.11134863278443727,-0.235177517733108
8,34,hippocampus,-0.025,1.8553459119496856,0.09044855677495381,-0.10173232643178978,-0.23539816699122595
8,34,hippocampus,-0.0,2.169811320754717,0.18462252985976293,-0.22255483129417974,-0.23137304159074157
8,34,hippocampus,0.025,0.5345911949685536,0.1510963709960434,-0.28167069757322116,-0.3245640255783666
8,34,hippocampus,0.05,0.6918238993710693,0.20301366815332664,-0.047808212001019576,-0.1802739455396612
8,34,hippocampus,0.075,-0.9119496855345912,0.25556258222720146,0.0543412822897095,-0.055926836945377416
8,34,hippocampus,0.1,-0.8176100628930817,0.11975871514048882,0.037553851411793786,-0.0766117369226832
8,34,hippocampus,0.125,-0.660377358490566,0.15039268507769238,0.15039268507769238,-0.04639774326864978
8,34,hippocampus,0.15,-0.628930817610063,0.16177324576561464,-0.1943282333035866,-0.22172450743169536
8,34,hippocampus,0.175,0.8805031446540882,0.05104835113158287,-0.180538051063623,-0.21279982210631893
8,34,hippocampus,0.2,0.9433962264150945,0.05348866247221382,-0.14886204204560335,-0.1677598959355797
8,34,hippocampus,0.225,0.9433962264150944,-0.0018943694461489161,-0.2309946743397835,-0.11970046937853464
8,34,hippocampus,0.25,0.9748427672955975,-0.2208606685916365,-0.1890557864443398,-0.012769246363970418
8,34,hippocampus,0.275,-0.5974842767295597,-0.13045966716818103,-0.010938665064656364,0.20027408831613489
8,34,hippocampus,0.3,-0.628930817610063,-0.02597186089507308,0.11352216617040008,0.04513658082974394
8,34,hippocampus,0.325,-0.628930817610063,0.04417992281063129,0.16526141448776785,0.1083690751780775
8,34,hippocampus,0.35,1.037735849056604,0.13806695115712342,0.13621618773678668,0.07477084218160572
8,34,hippocampus,0.375,1.10062893081761,0.23406204902560007,0.06845825946431201,0.03129520432654263
8,34,hippocampus,0.4,1.1635220125786163,0.21547667094995715,-0.041216787933358597,0.08064154160874508
8,34,hippocampus,0.425,4.213836477987421,0.19258697240455103,-0.10150289398901323,0.039204821487819924
8,34,hippocampus,0.45,9.245283018867925,0.21616492519762445,-0.037685194014514284,0.1438889226008727
8,34,hippocampus,0.475,12.484276729559749,0.06186403495441568,-0.06790232934223156,-0.04466059245327982
8,34,hippocampus,0.5,17.358490566037734,0.19603408749579715,0.062437712911461586,0.05195117329651174
8,34,hippocampus,0.525,17.641509433962263,0.17514593229871814,0.13452719945814612,0.05911430678810294
8,34,hippocampus,0.55,14.245283018867925,0.11855921835290718,0.21765795894586748,0.184375552110266
8,34,hippocampus,0.575,10.943396226415093,0.026747540832322333,0.13206905023812732,0.26634661302204277
8,34,hippocampus,0.6,6.132075471698114,-0.0841096307578051,0.10138411529008397,0.19912568751585352
8,34,hippocampus,0.625,4.40251572327044,0.016755433953952036,0.04822557593156708,0.1519266751786228
8,34,hippocampus,0.65,0.9748427672955976,-0.01941561809530744,-0.04718203967246755,0.07547038646724344
8,34,hippocampus,0.675,0.9119496855345914,0.21226073587497676,0.13916087056013585,0.18629516317398476
8,34,hippocampus,0.7,2.2955974842767297,0.23330698432114277,0.05013660546551233,0.08628275796597108
8,34,hippocampus,0.725,0.5974842767295598,0.2867620458249414,0.03435814754158773,0.15718138688346855
8,34,hippocampus,0.75,0.6603773584905661,0.14643073306595208,0.0765227880305658,0.26559308457623615
8,34,hippocampus,0.775,0.8176100628930818,0.17179787969662083,0.11249880879542037,0.30796790944770414
8,34,hippocampus,0.8,-0.9119496855345912,0.09109479420762237,0.014956584171177107,0.2826746005167453
8,34,hippocampus,0.825,-0.7547169811320755,0.0647497054460996,-0.008925892372996213,0.15647434530119883
8,34,hippocampus,0.85,-0.8176100628930818,0.20084919655239347,-0.09629351783780273,-0.04273701072576639
8,34,hippocampus,0.875,0.6918238993710693,0.2501407767236396,-0.2822650203097235,-0.22824869961312325
8,34,hippocampus,0.9,0.9433962264150945,0.16788370668039887,-0.36723491967236993,-0.3285276066550556
8,34,hippocampus,0.925,0.8490566037735849,0.17499660716387194,-0.3453220809333958,-0.28026800366088866
8,34,hippocampus,0.95,0.7861635220125786,0.09919511005048423,-0.20920971648723843,-0.22332424131841788
8,34,hippocampus,0.975,-0.9433962264150944,-0.026746407252413524,-0.17313777506099715,-0.22924812052469026
8,34,hippocampus,1.0,-1.0062893081761006,-0.039392976600285005,-0.1222823648633847,-0.22428893294721092
8,34,hippocampus,1.025,-1.10062893081761,-0.19040330948828266,-0.06194872073852128,-0.12209357068159138
8,34,hippocampus,1.05,-1.1320754716981132,-0.3269384329660749,-0.03913037108136959,-0.05163164165249597
8,34,hippocampus,1.075,0.34591194968553474,-0.3898916711121442,-0.04706611353231171,-0.017923432769572194
8,34,hippocampus,1.1,-0.06289308176100628,-0.21853957197218704,-0.01757548141774697,-0.042252167448725036
8,34,hippocampus,1.125,-0.1572327044025159,-0.19381128524674798,-0.0478624870314134,-0.07751543203284884
8,34,hippocampus,1.15,-0.06289308176100628,-0.07661041033207432,-0.04057815612841913,-0.21442301605123362
8,37,hippocampus,-0.15,-0.12578616352201277,-0.22778529413228615,0.01248613717360076,0.061910430152437114
8,37,hippocampus,-0.125,1.792452830188679,-0.1745316131794462,-0.0414611298276965,-0.03172105488404716
8,37,hippocampus,-0.1,3.584905660377358,-0.18458268846804035,-0.08652730802552941,-0.12418271059219498
8,37,hippocampus,-0.075,1.949685534591195,-0.16975390443565744,-0.16182799099099615,-0.18643316184942266
8,37,hippocampus,-0.05,2.012578616352201,-0.07545957351182078,-0.1229614188584025,-0.1936006944106993
8,37,hippocampus,-0.025,0.34591194968553496,-0.03571052148763799,0.12276037460053547,0.014930315829794856
8,37,hippocampus,-0.0,-1.4150943396226414,0.015010715071458075,0.14800038368700769,-0.04204755859197905
8,37,hippocampus,0.025,-1.4465408805031446,-0.07250134859126044,0.14758091803984344,-0.13873495337420222
8,37,hippocampus,0.05,-1.320754716981132,-0.06366759286363709,0.11506567764213038,-0.19907834573058772
8,37,hippocampus,0.075,-1.320754716981132,-0.18842310375194368,-0.04259962378339558,-0.27599632416115316
8,37,hippocampus,0.1,-1.3522012578616354,-0.2122190117656929,-0.16537905725760535,-0.28662214248338136
8,37,hippocampus,0.125,-1.4150943396226419,-0.03735849328193458,-0.21575287429566853,-0.15787534762365632
8,37,hippocampus,0.15,-1.5408805031446544,-0.07384635278264427,-0.19666585400753084,-0.0671447640484427
8,37,hippocampus,0.175,-1.509433962264151,0.0650866013436019,-0.15216887231122736,-0.0847240607740167
8,37,hippocampus,0.2,0.22012578616352174,0.09480555469232596,-0.005938893915340035,0.026529949461227022
