subject,unit,area,hemisphere,pref_image,pref_category,pref_is_face,n_same,n_diff,space,scope,rho,rho_null,n_null
8,34,hippocampus,R,img_0219,vehicle,False,8,45,alexnet conv1,category,0.1916380037930138,0.004740859409579872,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,clip ln_post,all,0.2373968661353222,-0.037084972610376674,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,clip ln_post,same,0.22754898976351917,-0.12508134635706894,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,clip ln_post,diff,0.11286572809489308,-0.05477893267550273,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,clip ln_post,partial,0.11576903475859157,-0.053969805299947195,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,clip ln_post,category,0.2406571846295388,0.017254134929799922,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,resnet50 avgpool,all,0.18695155151875348,0.021554602352966284,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,resnet50 avgpool,same,0.27545404024004955,-0.20766460385245678,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,resnet50 avgpool,diff,0.037909099512788515,0.03230606084997657,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,resnet50 avgpool,partial,0.05043113648653198,0.019528435441898008,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,resnet50 avgpool,category,0.2406571846295388,0.017254134929799922,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,alexnet conv1,all,0.21802910678855925,0.010273567424724756,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,alexnet conv1,same,-0.15569141404872366,-0.24398553434765607,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,alexnet conv1,diff,0.1614450461768406,0.052222610399423386,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,alexnet conv1,partial,0.13553395774477756,0.014542261887874627,20
8,37,hippocampus,R,img_0219,vehicle,False,8,45,alexnet conv1,category,0.2406571846295388,0.017254134929799922,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,clip ln_post,all,-0.037928242540555164,-0.07429963444947271,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,clip ln_post,same,-0.0242464322484436,-0.03303696200034877,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,clip ln_post,diff,-0.026744496376937578,-0.09427887135312471,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,clip ln_post,partial,-0.027514079474712218,-0.0902592991893966,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,clip ln_post,category,-0.026366689534169232,0.0030116745018126155,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,resnet50 avgpool,all,-0.004237103017003451,-0.08724787980066953,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,resnet50 avgpool,same,-0.2788339708571014,0.0059553521798100945,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,resnet50 avgpool,diff,0.044686156006692186,-0.10093813715499689,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,resnet50 avgpool,partial,0.00847266246179501,-0.09483735979253674,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,resnet50 avgpool,category,-0.026366689534169232,0.0030116745018126155,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,alexnet conv1,all,-0.032703853383667415,0.013143332219600156,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,alexnet conv1,same,-0.2060946741117706,-0.06488916662699953,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,alexnet conv1,diff,-0.037563249936452534,0.039191981574080784,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,alexnet conv1,partial,-0.03864775697426222,0.028393112745854498,20
8,38,hippocampus,R,img_0201,landscape_nature,False,8,45,alexnet conv1,category,-0.026366689534169232,0.0030116745018126155,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,clip ln_post,all,-0.06899202763467448,0.014298836881434556,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,clip ln_post,same,0.02395252523826518,-0.12819754233756425,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,clip ln_post,diff,-0.24580293220394644,0.030221531870312974,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,clip ln_post,partial,-0.21303184161327804,0.01860757887236345,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,clip ln_post,category,0.21562514625899312,-0.0009327061109136142,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,resnet50 avgpool,all,0.008195074084165546,-0.049606282459878234,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,resnet50 avgpool,same,-0.20359646452525404,-0.18670437324773412,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,resnet50 avgpool,diff,-0.1777222488881996,-0.05449154698570715,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,resnet50 avgpool,partial,-0.16387489301002287,-0.0634800412060944,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,resnet50 avgpool,category,0.21562514625899312,-0.0009327061109136142,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,alexnet conv1,all,0.12397572666242557,0.008928251692833147,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,alexnet conv1,same,-0.01197626261913259,-0.010554247060897793,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,alexnet conv1,diff,0.022297743178994602,-0.008890014572163709,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,alexnet conv1,partial,0.010687877303752025,-0.006517068696819196,20
8,42,hippocampus,R,img_0221,vehicle,False,8,45,alexnet conv1,category,0.21562514625899312,-0.0009327061109136142,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,clip ln_post,all,0.1427332640986544,-0.07020211479755828,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,clip ln_post,same,-0.1666666666666667,-0.04254316991889382,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,clip ln_post,diff,0.00791348369810652,-0.1088140580538554,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,clip ln_post,partial,0.00993303869529195,-0.10608448302584388,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,clip ln_post,category,0.2637493194764347,0.022992028794434995,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,resnet50 avgpool,all,0.16205752455746028,-0.07256298103194715,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,resnet50 avgpool,same,0.6190476190476191,0.01834910697790727,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,resnet50 avgpool,diff,0.00923239764779094,-0.09165233223570529,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,resnet50 avgpool,partial,-0.001999318558989674,-0.09557381107246618,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,resnet50 avgpool,category,0.2637493194764347,0.022992028794434995,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,alexnet conv1,all,0.08657591428934773,0.046909918338097996,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,alexnet conv1,same,-0.3333333333333334,-0.036543346380027306,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,alexnet conv1,diff,-0.034159871296826474,0.04955802835003334,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,alexnet conv1,partial,-0.06655401098482502,0.034024682400701556,20
8,45,hippocampus,R,img_0221,vehicle,False,8,45,alexnet conv1,category,0.2637493194764347,0.022992028794434995,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,clip ln_post,all,-0.1165175306958594,-0.02013799209878095,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,clip ln_post,same,-0.01489322598652451,0.02689519526321374,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,clip ln_post,diff,-0.05232402649809658,-0.0998140410442476,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,clip ln_post,partial,-0.023493314410951885,-0.0719336169640585,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,clip ln_post,category,-0.14946648560690245,0.024265285684105253,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,resnet50 avgpool,all,-0.131618365103186,0.007673163776851797,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,resnet50 avgpool,same,-0.0848913881231897,-0.014099354977249201,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,resnet50 avgpool,diff,-0.017648483996982694,-0.050878286501934857,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,resnet50 avgpool,partial,-0.03482821543207517,-0.025659897745310068,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,resnet50 avgpool,category,-0.14946648560690245,0.024265285684105253,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,alexnet conv1,all,-0.11958845668457625,0.04548783114239322,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,alexnet conv1,same,-0.10574190450432402,-0.03809418812515248,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,alexnet conv1,diff,-0.03237626817756332,0.054355302726544485,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,alexnet conv1,partial,-0.047651322779354015,0.026747106674714766,20
10,64,amygdala,R,img_0236,landmark_place,False,16,46,alexnet conv1,category,-0.14946648560690245,0.024265285684105253,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,clip ln_post,all,0.09462040482590751,-0.04887844759941134,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,clip ln_post,same,,0.09622780860880062,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,clip ln_post,diff,0.09626453106628682,-0.14693075720060372,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,clip ln_post,partial,0.09598775198591976,-0.0676408366790687,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,clip ln_post,category,-0.014457391975761942,-0.0017461175869289698,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,resnet50 avgpool,all,0.08782727546626316,-0.014124104537449056,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,resnet50 avgpool,same,,-0.11781461478499988,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,resnet50 avgpool,diff,0.09180635672128684,0.05975109159311691,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,resnet50 avgpool,partial,0.09298287762400753,-0.017472686634944418,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,resnet50 avgpool,category,-0.014457391975761942,-0.0017461175869289698,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,alexnet conv1,all,0.035822944338498995,0.012618014529410604,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,alexnet conv1,same,,-0.033177806896657204,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,alexnet conv1,diff,0.03633278612901175,0.07366581851381455,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,alexnet conv1,partial,0.034754868175198045,0.022148875049931963,20
10,67,amygdala,R,img_0049,vehicle,False,1,61,alexnet conv1,category,-0.014457391975761942,-0.0017461175869289698,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,clip ln_post,all,0.02989021333761729,-0.016430492608593632,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,clip ln_post,same,0.3333784015066003,-0.031526219439109764,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,clip ln_post,diff,0.062368127932472844,-0.0628738691366793,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,clip ln_post,partial,0.0881775603880592,-0.044125280991118794,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,clip ln_post,category,-0.055517689018711236,0.012581348035929432,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,resnet50 avgpool,all,0.08009142854047066,0.003172414959221549,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,resnet50 avgpool,same,0.5052999986961026,0.0006447594957259522,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,resnet50 avgpool,diff,0.05816424003360396,-0.047867411659393524,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,resnet50 avgpool,partial,0.12330606682590593,-0.01721684586776699,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,resnet50 avgpool,category,-0.055517689018711236,0.012581348035929432,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,alexnet conv1,all,-0.052173405800108326,0.03417173267813935,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,alexnet conv1,same,-0.3214186382238523,-0.08989027708723228,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,alexnet conv1,diff,0.021521396258388517,0.14206256275906354,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,alexnet conv1,partial,-0.05000585144838063,0.033711043458281464,20
10,70,amygdala,R,img_0243,landmark_place,False,16,46,alexnet conv1,category,-0.055517689018711236,0.012581348035929432,20
10,71,amygdala,R,img_0004,face_person,True,31,31,clip ln_post,all,0.06977370572882763,-0.014889051301450865,20
10,71,amygdala,R,img_0004,face_person,True,31,31,clip ln_post,same,0.017222378135883436,-0.057923264333957634,20
10,71,amygdala,R,img_0004,face_person,True,31,31,clip ln_post,diff,0.03149291093300856,-0.023782727715041158,20
10,71,amygdala,R,img_0004,face_person,True,31,31,clip ln_post,partial,-0.026932920539117194,-0.04970975258392147,20
10,71,amygdala,R,img_0004,face_person,True,31,31,clip ln_post,category,0.09931317435987184,0.015295767119541549,20
10,71,amygdala,R,img_0004,face_person,True,31,31,resnet50 avgpool,all,0.1097308821114968,0.01623072742426054,20
10,71,amygdala,R,img_0004,face_person,True,31,31,resnet50 avgpool,same,0.26076706659861154,0.00974675714975229,20
10,71,amygdala,R,img_0004,face_person,True,31,31,resnet50 avgpool,diff,-0.005046940854648807,0.019358316645604456,20
10,71,amygdala,R,img_0004,face_person,True,31,31,resnet50 avgpool,partial,0.050459653796582404,-0.0008371617136328106,20
10,71,amygdala,R,img_0004,face_person,True,31,31,resnet50 avgpool,category,0.09931317435987184,0.015295767119541549,20
10,71,amygdala,R,img_0004,face_person,True,31,31,alexnet conv1,all,0.09903527429189345,0.031137795842429223,20
10,71,amygdala,R,img_0004,face_person,True,31,31,alexnet conv1,same,0.02066685376306012,0.029022263119529358,20
10,71,amygdala,R,img_0004,face_person,True,31,31,alexnet conv1,diff,0.110023310631344,0.0477882430444977,20
10,71,amygdala,R,img_0004,face_person,True,31,31,alexnet conv1,partial,0.04903941846408637,0.021306863154466733,20
10,71,amygdala,R,img_0004,face_person,True,31,31,alexnet conv1,category,0.09931317435987184,0.015295767119541549,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,clip ln_post,all,0.14242199852995363,0.00877787538572668,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,clip ln_post,same,,-0.006929463190649886,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,clip ln_post,diff,0.12207540878793574,0.06297563216847553,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,clip ln_post,partial,0.1288623438926763,0.015729963746304927,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,clip ln_post,category,0.0940626350129448,-0.011796956059170052,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,resnet50 avgpool,all,-0.078106520792075,7.10001467792154e-08,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,resnet50 avgpool,same,,-0.07522849610438481,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,resnet50 avgpool,diff,-0.033924741196745024,0.07971061902725515,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,resnet50 avgpool,partial,-0.08025448309797605,0.00408402958351486,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,resnet50 avgpool,category,0.0940626350129448,-0.011796956059170052,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,alexnet conv1,all,0.1225557190373845,0.06791919818010507,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,alexnet conv1,same,,-0.023625629361759652,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,alexnet conv1,diff,0.11229745174704615,0.13473361882562856,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,alexnet conv1,partial,0.10991620639095037,0.07776707035666955,20
11,6,hippocampus,L,img_0056,scene_with_people,False,3,59,alexnet conv1,category,0.0940626350129448,-0.011796956059170052,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,clip ln_post,all,0.3024420009407718,0.029181313646233074,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,clip ln_post,same,,0.11326609338439372,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,clip ln_post,diff,0.28316055224606285,0.050827738281980964,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,clip ln_post,partial,0.31140380520961275,0.013370995952087517,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,clip ln_post,category,-0.025419711697725687,0.033152729935202296,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,resnet50 avgpool,all,0.38910800473769064,0.05779531259804691,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,resnet50 avgpool,same,,-0.018145033653589267,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,resnet50 avgpool,diff,0.39846987069115014,0.14089592526949038,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,resnet50 avgpool,partial,0.3897840183272147,0.020678125018861366,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,resnet50 avgpool,category,-0.025419711697725687,0.033152729935202296,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,alexnet conv1,all,0.09926457879201614,0.09755468671836409,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,alexnet conv1,same,,0.1269615166631677,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,alexnet conv1,diff,0.14277374082965702,0.09272932637299812,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,alexnet conv1,partial,0.10442944071075357,0.103674303553093,20
11,11,hippocampus,L,img_0056,scene_with_people,False,3,59,alexnet conv1,category,-0.025419711697725687,0.033152729935202296,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,clip ln_post,all,0.15658772965062867,0.003998400450152517,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,clip ln_post,same,-0.08701732323361029,0.1088728347439623,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,clip ln_post,diff,0.0070175474541747515,-0.05194154074920308,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,clip ln_post,partial,0.05218710214968014,0.013152454464159866,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,clip ln_post,category,0.1757109241511195,-0.009758164025492245,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,resnet50 avgpool,all,0.21430496701624438,-0.028593080644958836,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,resnet50 avgpool,same,0.001526619705852812,-0.046017283603843454,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,resnet50 avgpool,diff,0.1255061371612023,-0.0951707333010329,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,resnet50 avgpool,partial,0.12985367136666637,-0.02650346435284511,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,resnet50 avgpool,category,0.1757109241511195,-0.009758164025492245,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,alexnet conv1,all,0.1454820252698852,-0.04630594200487731,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,alexnet conv1,same,-0.29311098352373993,0.08331276763770563,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,alexnet conv1,diff,0.10398115987387781,-0.09321516652070333,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,alexnet conv1,partial,0.0661785386340914,-0.024178770282768058,20
11,12,hippocampus,L,img_0237,landmark_place,False,16,46,alexnet conv1,category,0.1757109241511195,-0.009758164025492245,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,clip ln_post,all,-0.07466509720686362,0.0019398575699368155,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,clip ln_post,same,,0.0007100647233418059,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,clip ln_post,diff,-0.0830067233158396,0.026187103834785695,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,clip ln_post,partial,-0.10472100486566982,0.014189463699202579,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,clip ln_post,category,0.058255558060988887,-0.01212255017968172,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,resnet50 avgpool,all,-0.03584654631963599,-0.007421372486075471,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,resnet50 avgpool,same,,-0.07073294087645357,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,resnet50 avgpool,diff,-0.042531256526426954,0.029562826879563204,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,resnet50 avgpool,partial,-0.06300313709200062,0.0004954010797871527,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,resnet50 avgpool,category,0.058255558060988887,-0.01212255017968172,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,alexnet conv1,all,-0.2312688817465388,-0.05184204660318614,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,alexnet conv1,same,,-0.08060017211240483,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,alexnet conv1,diff,-0.16635046134266515,-0.059951508890481044,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,alexnet conv1,partial,-0.2393287518221113,-0.06304147217975742,20
11,13,hippocampus,L,img_0241,landscape_nature,False,5,57,alexnet conv1,category,0.058255558060988887,-0.01212255017968172,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,clip ln_post,all,-0.23350981268984086,-0.02499336094725275,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,clip ln_post,same,0.00040895503016222544,0.06470113233273254,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,clip ln_post,diff,-0.04790529918686257,0.051970764537465255,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,clip ln_post,partial,-0.055486645158035725,0.04624412180281202,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,clip ln_post,category,-0.2634449457154579,-0.07894171228607882,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,resnet50 avgpool,all,-0.12360791171733967,-0.0155255321553685,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,resnet50 avgpool,same,0.15029097358461785,-0.021002392954594946,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,resnet50 avgpool,diff,-0.22815913680522684,0.03736467245568054,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,resnet50 avgpool,partial,0.0051852338108069555,0.057968162654500464,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,resnet50 avgpool,category,-0.2634449457154579,-0.07894171228607882,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,alexnet conv1,all,-0.26894238861538633,-0.061157436901576004,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,alexnet conv1,same,0.06093429949417159,0.09938921386054708,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,alexnet conv1,diff,-0.3044828338148045,-0.0892790559116156,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,alexnet conv1,partial,-0.1571631922197321,-0.025708263903840033,20
11,17,hippocampus,L,img_0022,face_person,True,31,31,alexnet conv1,category,-0.2634449457154579,-0.07894171228607882,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,clip ln_post,all,0.2623542286660743,-0.09345859948344168,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,clip ln_post,same,-0.3179961290792817,-0.06264791316607156,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,clip ln_post,diff,0.3851402750035028,-0.020892753809110546,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,clip ln_post,partial,0.2748338075365043,-0.0036366679215059034,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,clip ln_post,category,0.09946370015948848,-0.13996384717255175,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,resnet50 avgpool,all,0.27153510665647457,-0.13835981383017196,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,resnet50 avgpool,same,0.29093262873210884,-0.06241168651849053,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,resnet50 avgpool,diff,0.2472974016478936,-0.06294538682393348,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,resnet50 avgpool,partial,0.2703443511263636,-0.06136536910769621,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,resnet50 avgpool,category,0.09946370015948848,-0.13996384717255175,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,alexnet conv1,all,0.15060287935246025,-0.06304141461912426,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,alexnet conv1,same,0.13362603296416628,-0.10778868065804934,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,alexnet conv1,diff,0.1090750049625608,0.017402070073111797,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,alexnet conv1,partial,0.11564149408838652,-0.01888501026303151,20
11,18,hippocampus,L,img_0113,landmark_place,False,16,46,alexnet conv1,category,0.09946370015948848,-0.13996384717255175,20
11,25,amygdala,L,img_0062,face_person,True,31,31,clip ln_post,all,-0.058693845774019336,-0.022766313269145907,20
11,25,amygdala,L,img_0062,face_person,True,31,31,clip ln_post,same,-0.0751706151577971,0.07651030842308029,20
11,25,amygdala,L,img_0062,face_person,True,31,31,clip ln_post,diff,-0.007106778446515369,0.020201775854370607,20
11,25,amygdala,L,img_0062,face_person,True,31,31,clip ln_post,partial,-0.056838967577253124,0.037312100472516596,20
11,25,amygdala,L,img_0062,face_person,True,31,31,clip ln_post,category,-0.031664523747396686,-0.06909459886835077,20
11,25,amygdala,L,img_0062,face_person,True,31,31,resnet50 avgpool,all,0.00861955271702868,0.004329726079451818,20
11,25,amygdala,L,img_0062,face_person,True,31,31,resnet50 avgpool,same,0.19755080802925118,0.08696700072848541,20
11,25,amygdala,L,img_0062,face_person,True,31,31,resnet50 avgpool,diff,0.07086473365239611,0.10001738860193184,20
11,25,amygdala,L,img_0062,face_person,True,31,31,resnet50 avgpool,partial,0.05588071140705396,0.07961075821146377,20
11,25,amygdala,L,img_0062,face_person,True,31,31,resnet50 avgpool,category,-0.031664523747396686,-0.06909459886835077,20
11,25,amygdala,L,img_0062,face_person,True,31,31,alexnet conv1,all,0.0554836311257418,-0.03356344026904404,20
11,25,amygdala,L,img_0062,face_person,True,31,31,alexnet conv1,same,-0.041941556166210245,-0.09801050834716198,20
11,25,amygdala,L,img_0062,face_person,True,31,31,alexnet conv1,diff,0.2199040302164613,0.07140026629494677,20
11,25,amygdala,L,img_0062,face_person,True,31,31,alexnet conv1,partial,0.08838350607031581,0.000450265960585737,20
11,25,amygdala,L,img_0062,face_person,True,31,31,alexnet conv1,category,-0.031664523747396686,-0.06909459886835077,20
11,28,amygdala,L,img_0007,face_person,True,31,31,clip ln_post,all,0.12434299250638159,0.018300056023125018,20
11,28,amygdala,L,img_0007,face_person,True,31,31,clip ln_post,same,0.3986507061539036,0.17834675281222515,20
11,28,amygdala,L,img_0007,face_person,True,31,31,clip ln_post,diff,-0.10792636599262355,-0.07527648593385304,20
11,28,amygdala,L,img_0007,face_person,True,31,31,clip ln_post,partial,0.16736956724003835,0.01753516484190208,20
11,28,amygdala,L,img_0007,face_person,True,31,31,clip ln_post,category,0.015503329570156243,0.022052782013322274,20
11,28,amygdala,L,img_0007,face_person,True,31,31,resnet50 avgpool,all,0.0385259435798461,-0.014806955627523155,20
11,28,amygdala,L,img_0007,face_person,True,31,31,resnet50 avgpool,same,0.07956650830880886,0.0052016697592153355,20
11,28,amygdala,L,img_0007,face_person,True,31,31,resnet50 avgpool,diff,-0.04235600778578433,-0.07623980106515624,20
