subject,session,unit,n_events,n_images,mean_rate,F,p_anova,pref_image,t_post,p_post,concept_cell,dos,sparseness,pref_rate,nonpref_rate,baseline_rate,area,region
13,2,19,135,5,0.24074074074074073,1.280149631029289,0.2867132867132867,img_0056,1.2932016683977232,0.08191808191808192,False,0.530448717948718,0.8192183962019228,0.4166666666666667,0.1956463675213675,0.2962962962962963,amygdala,MTL
13,2,20,135,5,0.2222222222222222,7.657278512644563,0.000999000999000999,img_0056,3.270527706840254,0.000999000999000999,True,0.8985940530058177,0.36963191883568436,0.7870370370370371,0.07981023606023606,0.1111111111111111,amygdala,MTL
13,2,21,135,5,12.268518518518519,5.70656305285857,0.000999000999000999,img_0056,1.9273829532685833,0.017982017982017984,True,0.23018174133558755,0.9534519479498595,15.046296296296296,11.582913614163614,9.185185185185185,amygdala,MTL
13,2,22,135,5,1.7222222222222223,30.491414531303942,0.000999000999000999,img_0004,6.581878715862697,0.000999000999000999,True,0.8229800227463779,0.51138391619417,5.144230769230769,0.9106316137566137,1.0740740740740742,amygdala,MTL
13,2,23,135,5,0.2777777777777778,0.5746606674917212,0.6983016983016983,img_0020,1.0488834246281646,0.11588411588411589,False,0.4764957264957266,0.9039459512986547,0.44642857142857145,0.23370726495726496,0.5185185185185185,amygdala,MTL
13,2,24,135,5,0.7592592592592593,28.870545121351586,0.000999000999000999,img_0056,6.036047159846572,0.000999000999000999,True,0.9236547182975754,0.33042104622362334,2.9166666666666665,0.2226737382987383,0.2222222222222222,amygdala,MTL
13,2,25,135,5,1.6111111111111112,2.8055754309249017,0.027972027972027972,img_0056,2.3332867388880523,0.006993006993006993,True,0.4420151607651608,0.9134560092030978,2.5,1.394962098087098,1.5185185185185186,amygdala,MTL
13,2,26,135,5,0.1574074074074074,5.087191054703846,0.000999000999000999,img_0020,2.784901044256682,0.000999000999000999,True,0.8576793576793578,0.4520375438297733,0.49107142857142855,0.06988960113960113,0.07407407407407407,amygdala,MTL
13,2,27,135,5,1.0,0.7330076178453924,0.5754245754245755,img_0260,1.187415713275978,0.1018981018981019,False,0.24773606023606032,0.9724213783000039,1.25,0.9403299247049247,1.0,amygdala,MTL
13,2,28,135,5,0.25,12.85279665951531,0.000999000999000999,img_0056,3.8233236674931192,0.000999000999000999,True,0.9439622877122877,0.29337659628344637,1.0185185185185186,0.0570754477004477,0.07407407407407407,amygdala,MTL
13,2,29,135,5,2.824074074074074,3.8822654325814465,0.005994005994005994,img_0020,2.7025055949539385,0.005994005994005994,True,0.32146807440925096,0.9530904202727675,3.794642857142857,2.5747863247863245,3.0,amygdala,MTL
13,2,30,135,5,1.4814814814814814,8.1766329100359,0.000999000999000999,img_0004,4.3778181707710475,0.000999000999000999,True,0.5692007797270955,0.848322177796485,2.7403846153846154,1.1805555555555556,1.1481481481481481,amygdala,MTL
13,2,31,135,5,0.5092592592592593,2.473995510967783,0.03796203796203796,img_0004,1.8159833389323004,0.008991008991008992,True,0.6427970177970179,0.7366705438432686,1.0576923076923077,0.3778108465608465,1.2962962962962963,hippocampus,MTL
13,2,32,135,5,1.6388888888888888,1.241125709610928,0.2757242757242757,img_0056,1.7175431532988703,0.028971028971028972,False,0.3076192424596679,0.9662940297924358,2.175925925925926,1.5065692409442408,2.2962962962962963,hippocampus,MTL
13,2,33,135,5,2.8981481481481484,0.9557469419760453,0.44155844155844154,img_0020,1.1174252661285788,0.10789210789210789,False,0.16837606837606844,0.9837592400860031,3.3482142857142856,2.784455128205128,2.8518518518518516,hippocampus,MTL
13,2,34,135,5,3.5555555555555554,3.5616376013779876,0.007992007992007992,img_0056,3.6951216874142343,0.000999000999000999,True,0.4289823424438809,0.929410698792912,5.416666666666667,3.0930123117623114,4.111111111111111,hippocampus,MTL
13,2,35,135,5,5.722222222222222,0.9794229175856474,0.3956043956043956,img_0269,1.33036107155006,0.08791208791208792,False,0.17030085299316067,0.9901081801186984,6.62037037037037,5.492915649165649,6.37037037037037,hippocampus,MTL
13,2,36,135,5,5.7592592592592595,1.158593105899998,0.3436563436563437,img_0004,1.6907455977828443,0.03896103896103896,False,0.22917341539790526,0.9838645806020087,7.0673076923076925,5.44766865079365,5.037037037037037,hippocampus,MTL
13,2,37,135,5,3.4166666666666665,2.717978220206779,0.03896103896103896,img_0004,1.993625416197378,0.023976023976023976,True,0.28095525649873465,0.9610731637661736,4.423076923076923,3.1803902116402116,2.6666666666666665,hippocampus,MTL
13,2,38,135,5,1.4166666666666667,1.1247757941894387,0.34165834165834164,img_0020,1.5095524156206332,0.061938061938061936,False,0.26185897435897443,0.9667942490500387,1.7857142857142858,1.3181089743589742,1.4814814814814814,hippocampus,MTL
13,2,39,135,5,1.3240740740740742,0.8998157581784015,0.4835164835164835,img_0056,1.4397177408410078,0.07992007992007992,False,0.2820203445203445,0.972292248106273,1.712962962962963,1.229872557997558,1.4074074074074074,hippocampus,MTL
13,2,40,135,5,2.925925925925926,0.8174729047572815,0.5134865134865135,img_0056,1.4034965608056238,0.07392607392607392,False,0.2612809065934064,0.9793279875439052,3.7037037037037037,2.7359966422466426,3.5555555555555554,hippocampus,MTL
13,2,41,135,5,2.7777777777777777,1.3281308861535763,0.25074925074925075,img_0269,1.5583760783975293,0.056943056943056944,False,0.1305047564375923,0.9894274367061344,3.1018518518518516,2.6970454314204315,2.111111111111111,hippocampus,MTL
13,2,42,135,5,1.4444444444444444,0.6631845921436723,0.7062937062937062,img_0020,0.8859834657053258,0.13486513486513488,False,0.5583308772963946,0.8324372383598886,2.5892857142857144,1.14360754985755,2.1481481481481484,preSMA,MFC
