subject,region,n_units,n_images,text_variant,text_centering,image_space,rho_text,rho_img,rho_text_given_img,rho_img_given_text,rho_text_img
7,MTL_concept,8,54,identity+fine,centred,resnet50_avgpool,0.0824293559018655,0.05926885676543103,0.06832927591493063,0.03714922255774262,0.2890528944210719
7,MTL_concept,8,54,fine-only,raw,clip_embed,0.03829174375240712,0.06415639394979544,0.02996075211623974,0.05957298735019456,0.13508837375457197
7,MTL_concept,8,54,fine-only,raw,clip_ln_post,0.03829174375240712,0.05790894979258002,0.03938381917071153,0.05863543057087301,-0.017611888496101426
7,MTL_concept,8,54,fine-only,raw,resnet50_avgpool,0.03829174375240712,0.05926885676543103,0.03346373394292574,0.05627673825418574,0.0844661942746876
7,MTL_concept,8,54,fine-only,centred,clip_embed,0.0881835135179599,0.06415639394979544,0.06890527410348338,0.03280969293528626,0.3855781974176213
7,MTL_concept,8,54,fine-only,centred,clip_ln_post,0.0881835135179599,0.05790894979258002,0.07200637669791175,0.02739491451125485,0.3690877433280152
7,MTL_concept,8,54,fine-only,centred,resnet50_avgpool,0.0881835135179599,0.05926885676543103,0.07287739705946086,0.03220228898195386,0.32855028016369875
7,MFC,13,54,identity+fine,raw,clip_embed,-0.0022598323236269254,-0.024282257100850965,0.0010301621922669648,-0.024198858788770945,0.13508837375457197
7,MFC,13,54,identity+fine,raw,clip_ln_post,-0.0022598323236269254,-0.01564697907061141,-0.0025361089542400824,-0.015689252464644907,-0.017611888496101426
7,MFC,13,54,identity+fine,raw,resnet50_avgpool,-0.0022598323236269254,-0.03548422169166345,0.0007404957860975852,-0.03542001125699046,0.0844661942746876
7,MFC,13,54,identity+fine,centred,clip_embed,-0.003999314065672568,-0.024282257100850965,0.004452160801851988,-0.024360891553126054,0.3372584450589771
7,MFC,13,54,identity+fine,centred,clip_ln_post,-0.003999314065672568,-0.01564697907061141,0.0002496379696036322,-0.015129421867116922,0.2709522609718101
7,MFC,13,54,identity+fine,centred,resnet50_avgpool,-0.003999314065672568,-0.03548422169166345,0.006540645865168768,-0.035859200016438796,0.2890528944210719
7,MFC,13,54,fine-only,raw,clip_embed,-0.0022598323236269254,-0.024282257100850965,0.0010301621922669648,-0.024198858788770945,0.13508837375457197
7,MFC,13,54,fine-only,raw,clip_ln_post,-0.0022598323236269254,-0.01564697907061141,-0.0025361089542400824,-0.015689252464644907,-0.017611888496101426
7,MFC,13,54,fine-only,raw,resnet50_avgpool,-0.0022598323236269254,-0.03548422169166345,0.0007404957860975852,-0.03542001125699046,0.0844661942746876
7,MFC,13,54,fine-only,centred,clip_embed,-0.002316838051073757,-0.024282257100850965,0.007638602734234055,-0.025349113761889405,0.3855781974176213
7,MFC,13,54,fine-only,centred,clip_ln_post,-0.002316838051073757,-0.01564697907061141,0.0037214480610234407,-0.015915632572237975,0.3690877433280152
7,MFC,13,54,fine-only,centred,resnet50_avgpool,-0.002316838051073757,-0.03548422169166345,0.009896806106920284,-0.03676401703985741,0.32855028016369875
8,MTL,25,54,identity+fine,raw,clip_embed,0.014977677706690312,0.026876311091553,0.011456112786252443,0.025085736135226636,0.13508837375457197
8,MTL,25,54,identity+fine,raw,clip_ln_post,0.014977677706690312,0.003059435440588597,0.015033962279458824,0.0033241090171868657,-0.017611888496101426
8,MTL,25,54,identity+fine,raw,resnet50_avgpool,0.014977677706690312,0.049583018319183596,0.010841620530772351,0.04849664163592083,0.0844661942746876
8,MTL,25,54,identity+fine,centred,clip_embed,0.014561489709218308,0.026876311091553,0.0058414517116906406,0.023334791241117012,0.3372584450589771
8,MTL,25,54,identity+fine,centred,clip_ln_post,0.014561489709218308,0.003059435440588597,0.01426625383458763,-0.0009205627578673109,0.2709522609718101
8,MTL,25,54,identity+fine,centred,resnet50_avgpool,0.014561489709218308,0.049583018319183596,0.0002398977099439698,0.04740224228659408,0.2890528944210719
8,MTL,25,54,fine-only,raw,clip_embed,0.014977677706690312,0.026876311091553,0.011456112786252443,0.025085736135226636,0.13508837375457197
8,MTL,25,54,fine-only,raw,clip_ln_post,0.014977677706690312,0.003059435440588597,0.015033962279458824,0.0033241090171868657,-0.017611888496101426
8,MTL,25,54,fine-only,raw,resnet50_avgpool,0.014977677706690312,0.049583018319183596,0.010841620530772351,0.04849664163592083,0.0844661942746876
8,MTL,25,54,fine-only,centred,clip_embed,0.017565760681519767,0.026876311091553,0.007809296537280954,0.02179146010464663,0.3855781974176213
8,MTL,25,54,fine-only,centred,clip_ln_post,0.017565760681519767,0.003059435440588597,0.017685317184331147,-0.0036845491113149265,0.3690877433280152
8,MTL,25,54,fine-only,centred,resnet50_avgpool,0.017565760681519767,0.049583018319183596,0.0013518632863149958,0.04639403988315404,0.32855028016369875
8,MTL_concept,5,54,identity+fine,raw,clip_embed,0.013511474328038429,0.017870018671114908,0.011201896488276871,0.016194688081808576,0.13508837375457197
8,MTL_concept,5,54,identity+fine,raw,clip_ln_post,0.013511474328038429,-0.005164348318137713,0.013422781262147805,-0.0049275997580805215,-0.017611888496101426
8,MTL_concept,5,54,identity+fine,raw,resnet50_avgpool,0.013511474328038429,0.012899429137439047,0.0124674967687256,0.01180141392983495,0.0844661942746876
8,MTL_concept,5,54,identity+fine,centred,clip_embed,0.029412685727199798,0.017870018671114908,0.02484523612512605,0.008448779443997361,0.3372584450589771
8,MTL_concept,5,54,identity+fine,centred,clip_ln_post,0.029412685727199798,-0.005164348318137713,0.03200978535461726,-0.013650078153465112,0.2709522609718101
8,MTL_concept,5,54,identity+fine,centred,resnet50_avgpool,0.029412685727199798,0.012899429137439047,0.026831560937853396,0.004595686094787361,0.2890528944210719
8,MTL_concept,5,54,fine-only,raw,clip_embed,0.013511474328038429,0.017870018671114908,0.011201896488276871,0.016194688081808576,0.13508837375457197
8,MTL_concept,5,54,fine-only,raw,clip_ln_post,0.013511474328038429,-0.005164348318137713,0.013422781262147805,-0.0049275997580805215,-0.017611888496101426
8,MTL_concept,5,54,fine-only,raw,resnet50_avgpool,0.013511474328038429,0.012899429137439047,0.0124674967687256,0.01180141392983495,0.0844661942746876
8,MTL_concept,5,54,fine-only,centred,clip_embed,0.03653666484429787,0.017870018671114908,0.03213602276155882,0.004101990085718583,0.3855781974176213
8,MTL_concept,5,54,fine-only,centred,clip_ln_post,0.03653666484429787,-0.005164348318137713,0.041363783533373756,-0.02007978614389698,0.3690877433280152
8,MTL_concept,5,54,fine-only,centred,resnet50_avgpool,0.03653666484429787,0.012899429137439047,0.03419979208243106,0.0009485533802544756,0.32855028016369875
8,MFC,52,54,identity+fine,raw,clip_embed,0.000725305294735913,-0.02411207779606641,0.004020579318033164,-0.024434037770280838,0.13508837375457197
8,MFC,52,54,identity+fine,raw,clip_ln_post,0.000725305294735913,-0.007390524751123465,0.0005952527754034631,-0.007378897172558853,-0.017611888496101426
8,MFC,52,54,identity+fine,raw,resnet50_avgpool,0.000725305294735913,0.021295988482664983,-0.0010775802110739243,0.021310888040936882,0.0844661942746876
8,MFC,52,54,identity+fine,centred,clip_embed,-0.018339591037992365,-0.02411207779606641,-0.010846002276002397,-0.01904576261524473,0.3372584450589771
8,MFC,52,54,identity+fine,centred,clip_ln_post,-0.018339591037992365,-0.007390524751123465,-0.01697244989025593,-0.002515890866782236,0.2709522609718101
8,MFC,52,54,identity+fine,centred,resnet50_avgpool,-0.018339591037992365,0.021295988482664983,-0.025593313062146305,0.0277877463072541,0.2890528944210719
8,MFC,52,54,fine-only,raw,clip_embed,0.000725305294735913,-0.02411207779606641,0.004020579318033164,-0.024434037770280838,0.13508837375457197
8,MFC,52,54,fine-only,raw,clip_ln_post,0.000725305294735913,-0.007390524751123465,0.0005952527754034631,-0.007378897172558853,-0.017611888496101426
8,MFC,52,54,fine-only,raw,resnet50_avgpool,0.000725305294735913,0.021295988482664983,-0.0010775802110739243,0.021310888040936882,0.0844661942746876
8,MFC,52,54,fine-only,centred,clip_embed,-0.026354444159544847,-0.02411207779606641,-0.01849222136729303,-0.015124744324970862,0.3855781974176213
8,MFC,52,54,fine-only,centred,clip_ln_post,-0.026354444159544847,-0.007390524751123465,-0.025422289398294468,0.0025149592550626596,0.3690877433280152
8,MFC,52,54,fine-only,centred,resnet50_avgpool,-0.026354444159544847,0.021295988482664983,-0.035319523454355045,0.031726400690157544,0.32855028016369875
9,MTL,15,54,identity+fine,raw,clip_embed,0.013059037785015085,-0.006475294495743531,0.01809497614486444,-0.014101039447224245,0.46181827578372026
9,MTL,15,54,identity+fine,raw,clip_ln_post,0.013059037785015085,-0.019103354862815176,0.026341927393338446,-0.029802601896785123,0.5057485484771067
9,MTL,15,54,identity+fine,raw,resnet50_avgpool,0.013059037785015085,0.006197623394840639,0.011855065511266989,0.0029001176147498476,0.2601737921914855
9,MTL,15,54,identity+fine,centred,clip_embed,0.01879265291106744,-0.006475294495743531,0.027232242550720202,-0.020748050645049337,0.5656925431692957
9,MTL,15,54,identity+fine,centred,clip_ln_post,0.01879265291106744,-0.019103354862815176,0.0429829580947247,-0.04311950195293713,0.6753488087619347
9,MTL,15,54,identity+fine,centred,resnet50_avgpool,0.01879265291106744,0.006197623394840639,0.019254602765970557,-0.007482779832238361,0.6367552927982802
9,MTL,15,54,fine-only,raw,clip_embed,-0.009182565061548046,-0.006475294495743531,-0.00830008589100956,-0.005147883977223707,0.1510100763106239
9,MTL,15,54,fine-only,raw,clip_ln_post,-0.009182565061548046,-0.019103354862815176,-0.00515986036505443,-0.017528805339987002,0.2170638799988582
9,MTL,15,54,fine-only,raw,resnet50_avgpool,-0.009182565061548046,0.006197623394840639,-0.013239950401737866,0.011375038385758977,0.4383976742752803
9,MTL,15,54,fine-only,centred,clip_embed,-0.009583599855724134,-0.006475294495743531,-0.007147850298373003,-0.0010834122287480888,0.5838919539243598
9,MTL,15,54,fine-only,centred,clip_ln_post,-0.009583599855724134,-0.019103354862815176,0.0038720108933312453,-0.016973692558867565,0.6548295398309792
9,MTL,15,54,fine-only,centred,resnet50_avgpool,-0.009583599855724134,0.006197623394840639,-0.016023535826471383,0.01425930091527495,0.5728324241347983
9,MFC,38,54,identity+fine,raw,clip_embed,0.02865576161977173,0.023444022569141153,0.020106309498928165,0.011516071846880372,0.46181827578372026
9,MFC,38,54,identity+fine,raw,clip_ln_post,0.02865576161977173,0.006056875441296227,0.029666790928065356,-0.009782527526919195,0.5057485484771067
9,MFC,38,54,identity+fine,raw,resnet50_avgpool,0.02865576161977173,0.017367785582184235,0.025001776230169036,0.010270062088858691,0.2601737921914855
9,MFC,38,54,identity+fine,centred,clip_embed,0.03240869887659797,0.023444022569141153,0.023225171924610623,0.006200883589129965,0.5656925431692957
9,MFC,38,54,identity+fine,centred,clip_ln_post,0.03240869887659797,0.006056875441296227,0.03839833713749954,-0.021476140637866188,0.6753488087619347
9,MFC,38,54,identity+fine,centred,resnet50_avgpool,0.03240869887659797,0.017367785582184235,0.027692689849944243,-0.0042413270573665104,0.6367552927982802
9,MFC,38,54,fine-only,raw,clip_embed,0.01689981646869046,0.023444022569141153,0.013518229730994705,0.021137362598744984,0.1510100763106239
9,MFC,38,54,fine-only,raw,clip_ln_post,0.01689981646869046,0.006056875441296227,0.015966045484061116,0.0024472250733400098,0.2170638799988582
9,MFC,38,54,fine-only,raw,resnet50_avgpool,0.01689981646869046,0.017367785582184235,0.010333128265407297,0.011082084085406223,0.4383976742752803
9,MFC,38,54,fine-only,centred,clip_embed,0.003414594219385298,0.023444022569141153,-0.012659040817766191,0.02642222770980055,0.5838919539243598
9,MFC,38,54,fine-only,centred,clip_ln_post,0.003414594219385298,0.006056875441296227,-0.000729894065388401,0.005055621647081956,0.6548295398309792
9,MFC,38,54,fine-only,centred,resnet50_avgpool,0.003414594219385298,0.017367785582184235,-0.007972967474044208,0.018802491323863368,0.5728324241347983
10,MTL,36,63,identity+fine,raw,clip_embed,-0.007067560535655554,-0.006397364445838688,-0.004873085287636102,-0.0038370019120232282,0.41001462528080185
10,MTL,36,63,identity+fine,raw,clip_ln_post,-0.007067560535655554,-0.010924480162418098,-0.002384732341741538,-0.008665095210178803,0.4522674447268764
10,MTL,36,63,identity+fine,raw,resnet50_avgpool,-0.007067560535655554,0.021269141012598008,-0.012581928406640713,0.02367883576263244,0.24161039090402978
10,MTL,36,63,identity+fine,centred,clip_embed,-0.015034513959334032,-0.006397364445838688,-0.013823932473264206,0.0024462834055666285,0.5602717617923112
10,MTL,36,63,identity+fine,centred,clip_ln_post,-0.015034513959334032,-0.010924480162418098,-0.010361974105365601,-0.0008157821761570144,0.6872132707345723
10,MTL,36,63,identity+fine,centred,resnet50_avgpool,-0.015034513959334032,0.021269141012598008,-0.03991329958526872,0.04265092905105611,0.6758802213769868
10,MTL,36,63,fine-only,raw,clip_embed,-0.016604376893273324,-0.006397364445838688,-0.015644913110868554,-0.0031586357090498374,0.19887839634925372
10,MTL,36,63,fine-only,raw,clip_ln_post,-0.016604376893273324,-0.010924480162418098,-0.013942399149050407,-0.006165769283353085,0.3042461990570889
10,MTL,36,63,fine-only,raw,resnet50_avgpool,-0.016604376893273324,0.021269141012598008,-0.03338935700316285,0.035935663277542274,0.5401542129800787
10,MTL,36,63,fine-only,centred,clip_embed,-0.03063098656803624,-0.006397364445838688,-0.032873733906866355,0.013545450791348794,0.5715490438187737
10,MTL,36,63,fine-only,centred,clip_ln_post,-0.03063098656803624,-0.010924480162418098,-0.031431637614850814,0.013002903608765624,0.6711807410682077
10,MTL,36,63,fine-only,centred,resnet50_avgpool,-0.03063098656803624,0.021269141012598008,-0.05609533432840887,0.05159340651832021,0.6228089938466257
10,MTL_concept,4,63,identity+fine,raw,clip_embed,-0.01025505795274473,-0.026985112653867906,0.0008875631910426704,-0.02497764795768208,0.41001462528080185
10,MTL_concept,4,63,identity+fine,raw,clip_ln_post,-0.01025505795274473,-0.02526925150898971,0.0013160666788125802,-0.023133440385891567,0.4522674447268764
10,MTL_concept,4,63,identity+fine,raw,resnet50_avgpool,-0.01025505795274473,-0.016363342537242018,-0.006494766413706585,-0.014310310898147417,0.24161039090402978
10,MTL_concept,4,63,identity+fine,centred,clip_embed,-0.015460828225147535,-0.026985112653867906,-0.0004128365212926944,-0.0221234355677471,0.5602717617923112
10,MTL_concept,4,63,identity+fine,centred,clip_ln_post,-0.015460828225147535,-0.02526925150898971,0.0026225205964421207,-0.02016105766405036,0.6872132707345723
10,MTL_concept,4,63,identity+fine,centred,resnet50_avgpool,-0.015460828225147535,-0.016363342537242018,-0.005972441533927417,-0.008024815880804318,0.6758802213769868
10,MTL_concept,4,63,fine-only,raw,clip_embed,-0.02359938034628752,-0.026985112653867906,-0.018611037335029525,-0.022752414040624103,0.19887839634925372
10,MTL_concept,4,63,fine-only,raw,clip_ln_post,-0.02359938034628752,-0.02526925150898971,-0.016708480714394194,-0.018994744686760004,0.3042461990570889
10,MTL_concept,4,63,fine-only,raw,resnet50_avgpool,-0.02359938034628752,-0.016363342537242018,-0.01754185352519986,-0.004297993195974968,0.5401542129800787
10,MTL_concept,4,63,fine-only,centred,clip_embed,-0.03362654996160469,-0.026985112653867906,-0.02219178431268797,-0.009469398515803643,0.5715490438187737
10,MTL_concept,4,63,fine-only,centred,clip_ln_post,-0.03362654996160469,-0.02526925150898971,-0.022489922162288765,-0.0036440162594322946,0.6711807410682077
10,MTL_concept,4,63,fine-only,centred,resnet50_avgpool,-0.03362654996160469,-0.016363342537242018,-0.029958119097028897,0.005856747563877989,0.6228089938466257
10,MFC,38,63,identity+fine,raw,clip_embed,0.04913783168396391,0.04301657617277667,0.03456892793279481,0.025104193011511955,0.41001462528080185
10,MFC,38,63,identity+fine,raw,clip_ln_post,0.04913783168396391,0.055338963275272865,0.027073998779949295,0.037174827739919446,0.4522674447268764
10,MFC,38,63,identity+fine,raw,resnet50_avgpool,0.04913783168396391,0.029634142503538942,0.04327855834444667,0.018326362943351868,0.24161039090402978
10,MFC,38,63,identity+fine,centred,clip_embed,0.06853902638628243,0.04301657617277667,0.05369884097366127,0.00558605130294369,0.5602717617923112
10,MFC,38,63,identity+fine,centred,clip_ln_post,0.06853902638628243,0.055338963275272865,0.0420619989499493,0.011366766648817542,0.6872132707345723
10,MFC,38,63,identity+fine,centred,resnet50_avgpool,0.06853902638628243,0.029634142503538942,0.06584864823063236,-0.02269892720693172,0.6758802213769868
10,MFC,38,63,fine-only,raw,clip_embed,0.02701408293371359,0.04301657617277667,0.0188527160638185,0.03842538045718226,0.19887839634925372
10,MFC,38,63,fine-only,raw,clip_ln_post,0.02701408293371359,0.055338963275272865,0.010700297607344129,0.04948305555312918,0.3042461990570889
10,MFC,38,63,fine-only,raw,resnet50_avgpool,0.02701408293371359,0.029634142503538942,0.013085024322077978,0.01788078709423464,0.5401542129800787
10,MFC,38,63,fine-only,centred,clip_embed,0.05566666349430417,0.04301657617277667,0.037912007478739344,0.01367070526217737,0.5715490438187737
10,MFC,38,63,fine-only,centred,clip_ln_post,0.05566666349430417,0.055338963275272865,0.025027388806984956,0.024287927145730748,0.6711807410682077
10,MFC,38,63,fine-only,centred,resnet50_avgpool,0.05566666349430417,0.029634142503538942,0.047581599198402005,-0.006446248061092521,0.6228089938466257
11,MTL,47,63,identity+fine,raw,clip_embed,0.038786667573130595,0.019664370689799825,0.03369218210860541,0.004126947740364856,0.41001462528080185
11,MTL,47,63,identity+fine,raw,clip_ln_post,0.038786667573130595,0.03782923678335442,0.02432300910519781,0.022763727452791104,0.4522674447268764
11,MTL,47,63,identity+fine,raw,resnet50_avgpool,0.038786667573130595,0.05958437215277515,0.02517987196064828,0.05178514421017686,0.24161039090402978
11,MTL,47,63,identity+fine,centred,clip_embed,0.06893998934095859,0.019664370689799825,0.06994226835578261,-0.022945520171826352,0.5602717617923112
11,MTL,47,63,identity+fine,centred,clip_ln_post,0.06893998934095859,0.03782923678335442,0.05915569843962268,-0.013173559412887286,0.6872132707345723
11,MTL,47,63,identity+fine,centred,resnet50_avgpool,0.06893998934095859,0.05958437215277515,0.038966986793696916,0.01766617573596172,0.6758802213769868
11,MTL,47,63,fine-only,raw,clip_embed,0.061736237320426594,0.019664370689799825,0.05901548524765614,0.007551327234231997,0.19887839634925372
11,MTL,47,63,fine-only,raw,clip_ln_post,0.061736237320426594,0.03782923678335442,0.052764181685505604,0.02003228310210408,0.3042461990570889
11,MTL,47,63,fine-only,raw,resnet50_avgpool,0.061736237320426594,0.05958437215277515,0.03517737657466266,0.03123632016505689,0.5401542129800787
11,MTL,47,63,fine-only,centred,clip_embed,0.06375040658686433,0.019664370689799825,0.06400617123991593,-0.02048130230150323,0.5715490438187737
11,MTL,47,63,fine-only,centred,clip_ln_post,0.06375040658686433,0.03782923678335442,0.05178463862088786,-0.006703032102134333,0.6711807410682077
11,MTL,47,63,fine-only,centred,resnet50_avgpool,0.06375040658686433,0.05958437215277515,0.03411174687331971,0.025461695356475626,0.6228089938466257
11,MTL_concept,12,63,identity+fine,raw,clip_embed,0.03856314828349123,0.028252987545868444,0.02959150021194837,0.013651004791914854,0.41001462528080185
11,MTL_concept,12,63,identity+fine,raw,clip_ln_post,0.03856314828349123,0.04970349587179863,0.0180559452445232,0.036200575807853456,0.4522674447268764
11,MTL_concept,12,63,identity+fine,raw,resnet50_avgpool,0.03856314828349123,0.04774379745245891,0.027884739658203695,0.03962922600200419,0.24161039090402978
11,MTL_concept,12,63,identity+fine,centred,clip_embed,0.04828124584637315,0.028252987545868444,0.03919414178707094,0.0014532897184217615,0.5602717617923112
11,MTL_concept,12,63,identity+fine,centred,clip_ln_post,0.04828124584637315,0.04970349587179863,0.01946687518531787,0.02277258684362608,0.6872132707345723
11,MTL_concept,12,63,identity+fine,centred,resnet50_avgpool,0.04828124584637315,0.04774379745245891,0.02175059506847626,0.020527634261851672,0.6758802213769868
11,MTL_concept,12,63,fine-only,raw,clip_embed,0.027755090880006997,0.028252987545868444,0.02259640402815019,0.023205407979170697,0.19887839634925372
11,MTL_concept,12,63,fine-only,raw,clip_ln_post,0.027755090880006997,0.04970349587179863,0.013278093476604223,0.0433290998683697,0.3042461990570889
11,MTL_concept,12,63,fine-only,raw,resnet50_avgpool,0.027755090880006997,0.04774379745245891,0.0023388802039888694,0.038932642699441286,0.5401542129800787
11,MTL_concept,12,63,fine-only,centred,clip_embed,0.03461357536546806,0.028252987545868444,0.022512435000243684,0.010327859354351002,0.5715490438187737
11,MTL_concept,12,63,fine-only,centred,clip_ln_post,0.03461357536546806,0.04970349587179863,0.0016931175578694649,0.03573131838783807,0.6711807410682077
11,MTL_concept,12,63,fine-only,centred,resnet50_avgpool,0.03461357536546806,0.04774379745245891,0.006242383934698979,0.033490191218820964,0.6228089938466257
11,MFC,47,63,identity+fine,raw,clip_embed,0.041418359083874055,0.06082045065774222,0.018103314941740292,0.04810544977519954,0.41001462528080185
11,MFC,47,63,identity+fine,raw,clip_ln_post,0.041418359083874055,0.07665501112735007,0.007590363935530998,0.06500025624111129,0.4522674447268764
11,MFC,47,63,identity+fine,raw,resnet50_avgpool,0.041418359083874055,0.07955707017490005,0.022946966037684053,0.07173496430914919,0.24161039090402978
11,MFC,47,63,identity+fine,centred,clip_embed,0.07530093567813852,0.06082045065774222,0.04986233691128765,0.02255742020042103,0.5602717617923112
11,MFC,47,63,identity+fine,centred,clip_ln_post,0.07530093567813852,0.07665501112735007,0.03123294842434267,0.034383548106517434,0.6872132707345723
11,MFC,47,63,identity+fine,centred,resnet50_avgpool,0.07530093567813852,0.07955707017490005,0.02930530387564918,0.03900111045523835,0.6758802213769868
11,MFC,47,63,fine-only,raw,clip_embed,0.04120373534559626,0.06082045065774222,0.029756254044363543,0.053744232975765235,0.19887839634925372
11,MFC,47,63,fine-only,raw,clip_ln_post,0.04120373534559626,0.07665501112735007,0.01882703372509279,0.06736707105731589,0.3042461990570889
11,MFC,47,63,fine-only,raw,resnet50_avgpool,0.04120373534559626,0.07955707017490005,-0.0021091361666600427,0.06814604942317344,0.5401542129800787
11,MFC,47,63,fine-only,centred,clip_embed,0.06083373594511791,0.06082045065774222,0.03183188260844355,0.03180641727558441,0.5715490438187737
11,MFC,47,63,fine-only,centred,clip_ln_post,0.06083373594511791,0.07665501112735007,0.012696805011844586,0.04841677520895801,0.6711807410682077
11,MFC,47,63,fine-only,centred,resnet50_avgpool,0.06083373594511791,0.07955707017490005,0.014469756769255812,0.05335887268368161,0.6228089938466257
12,MTL,4,63,identity+fine,raw,clip_embed,-0.004361284196038696,0.007215874135356716,-0.008025718299892707,0.00987211698695424,0.41001462528080185
12,MTL,4,63,identity+fine,raw,clip_ln_post,-0.004361284196038696,0.02274070738104298,-0.01642588178242294,0.027709269922716707,0.4522674447268764
12,MTL,4,63,identity+fine,raw,resnet50_avgpool,-0.004361284196038696,0.02024509534044681,-0.009537160567339173,0.021949314356544784,0.24161039090402978
12,MTL,4,63,identity+fine,centred,clip_embed,0.024965484544067013,0.007215874135356716,0.025260117321646364,-0.008177738450774331,0.5602717617923112
12,MTL,4,63,identity+fine,centred,clip_ln_post,0.024965484544067013,0.02274070738104298,0.012857196558421862,0.007689162501672422,0.6872132707345723
12,MTL,4,63,identity+fine,centred,resnet50_avgpool,0.024965484544067013,0.02024509534044681,0.015311210313870317,0.004575870728422548,0.6758802213769868
12,MTL,4,63,fine-only,raw,clip_embed,-0.0006592085613605954,0.007215874135356716,-0.0021370335722007087,0.007496731469599845,0.19887839634925372
12,MTL,4,63,fine-only,raw,clip_ln_post,-0.0006592085613605954,0.02274070738104298,-0.00795716438334888,0.024082964723263,0.3042461990570889
12,MTL,4,63,fine-only,raw,resnet50_avgpool,-0.0006592085613605954,0.02024509534044681,-0.013780331173964856,0.02447956872474562,0.5401542129800787
12,MTL,4,63,fine-only,centred,clip_embed,-0.008939629395916512,0.007215874135356716,-0.015920919359707405,0.015021064300891925,0.5715490438187737
12,MTL,4,63,fine-only,centred,clip_ln_post,-0.008939629395916512,0.02274070738104298,-0.032657789171522296,0.0387727041527766,0.6711807410682077
12,MTL,4,63,fine-only,centred,resnet50_avgpool,-0.008939629395916512,0.02024509534044681,-0.027548047698292763,0.03299420856770957,0.6228089938466257
12,MTL_concept,2,63,identity+fine,raw,clip_embed,0.004220347513837552,0.03364302144089529,-0.010502606160688611,0.03498918763520122,0.41001462528080185
12,MTL_concept,2,63,identity+fine,raw,clip_ln_post,0.004220347513837552,0.05345901244712855,-0.022408787583742856,0.0577999382022054,0.4522674447268764
12,MTL_concept,2,63,identity+fine,raw,resnet50_avgpool,0.004220347513837552,0.03601203086163943,-0.004620326332597323,0.036061030575087666,0.24161039090402978
12,MTL_concept,2,63,identity+fine,centred,clip_embed,0.05177390952461587,0.03364302144089529,0.0397717872499362,0.005603933059208682,0.5602717617923112
12,MTL_concept,2,63,identity+fine,centred,clip_ln_post,0.05177390952461587,0.05345901244712855,0.020727620483454414,0.024644731221253897,0.6872132707345723
12,MTL_concept,2,63,identity+fine,centred,resnet50_avgpool,0.05177390952461587,0.03601203086163943,0.03724758332206175,0.0013845618866131968,0.6758802213769868
12,MTL_concept,2,63,fine-only,raw,clip_embed,0.011663385129238101,0.03364302144089529,0.005076743587332199,0.03196406544139717,0.19887839634925372
12,MTL_concept,2,63,fine-only,raw,clip_ln_post,0.011663385129238101,0.05345901244712855,-0.004837221366519411,0.052397870063458876,0.3042461990570889
12,MTL_concept,2,63,fine-only,raw,resnet50_avgpool,0.011663385129238101,0.03601203086163943,-0.009260972863431471,0.035308013172668795,0.5401542129800787
12,MTL_concept,2,63,fine-only,centred,clip_embed,0.007819385966290619,0.03364302144089529,-0.013911966274489351,0.035554340518579294,0.5715490438187737
12,MTL_concept,2,63,fine-only,centred,clip_ln_post,0.007819385966290619,0.05345901244712855,-0.037908666754381114,0.06503800362501444,0.6711807410682077
12,MTL_concept,2,63,fine-only,centred,resnet50_avgpool,0.007819385966290619,0.03601203086163943,-0.018685071963460056,0.03980577329318926,0.6228089938466257
12,MFC,14,63,identity+fine,raw,clip_embed,0.013464087170147557,0.001269413322926517,0.01419133683757039,-0.004661268319984774,0.41001462528080185
12,MFC,14,63,identity+fine,raw,clip_ln_post,0.013464087170147557,0.014704780292474955,0.007640391579875046,0.009660683196924832,0.4522674447268764
12,MFC,14,63,identity+fine,raw,resnet50_avgpool,0.013464087170147557,0.033804849685858535,0.005461313627254786,0.03148742311562073,0.24161039090402978
12,MFC,14,63,identity+fine,centred,clip_embed,0.04077837896167735,0.001269413322926517,0.04837228860734861,-0.026071825360763558,0.5602717617923112
12,MFC,14,63,identity+fine,centred,clip_ln_post,0.04077837896167735,0.014704780292474955,0.04222745379513198,-0.018349019633229702,0.6872132707345723
12,MFC,14,63,identity+fine,centred,resnet50_avgpool,0.04077837896167735,0.033804849685858535,0.024342366414246475,0.008478494076065653,0.6758802213769868
12,MFC,14,63,fine-only,raw,clip_embed,0.0330146000808764,0.001269413322926517,0.03342995859626821,-0.005407383183920225,0.19887839634925372
12,MFC,14,63,fine-only,raw,clip_ln_post,0.0330146000808764,0.014704780292474955,0.029964318188163773,0.004894801232748761,0.3042461990570889
12,MFC,14,63,fine-only,raw,resnet50_avgpool,0.0330146000808764,0.033804849685858535,0.017542539736390122,0.018989104607628832,0.5401542129800787
12,MFC,14,63,fine-only,centred,clip_embed,0.05928623623463209,0.001269413322926517,0.07136612451524374,-0.03981760573867151,0.5715490438187737
12,MFC,14,63,fine-only,centred,clip_ln_post,0.05928623623463209,0.014704780292474955,0.0666699469108971,-0.03390181707751557,0.6711807410682077
12,MFC,14,63,fine-only,centred,resnet50_avgpool,0.05928623623463209,0.033804849685858535,0.04889495250381314,-0.00399380339226206,0.6228089938466257
13,MTL,59,63,identity+fine,raw,clip_embed,0.25514917463372405,0.3176507343989186,0.16654043193582388,0.25488716735064365,0.33479300027899805
