subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
4,45,amygdala,MTL,resnet18,layer4,-0.28884954662214496,-0.208890560665944,0.14934546132145907,-0.07995898595620096,0.6451612903225806
4,45,amygdala,MTL,resnet18,logits,-0.1637000713033937,-0.16092792161112934,0.1606889744199651,-0.0027721496922643585,0.5161290322580645
4,45,amygdala,MTL,convnext_tiny,stage2,-0.10019672543053937,-0.1676264075709365,0.1847762653989172,0.06742968214039713,0.3548387096774194
4,45,amygdala,MTL,convnext_tiny,stage4,-0.14284767221408834,-0.2525533478115023,0.10945545361612125,0.10970567559741395,0.12903225806451613
4,45,amygdala,MTL,convnext_tiny,logits,-0.1544473821437258,-0.13740895465989125,0.18848813825517763,-0.01703842748383455,0.5483870967741935
4,45,amygdala,MTL,vit_b_16,block2,-0.1816497485528864,-0.1177410247451221,0.1832875334537967,-0.0639087238077643,0.7419354838709677
4,45,amygdala,MTL,vit_b_16,block8,-0.1444829693698467,-0.22458145253605563,0.13169153433567196,0.08009848316620893,0.25806451612903225
4,45,amygdala,MTL,vit_b_16,ln,-0.25289037602813164,-0.15324242566547086,0.1717055666291854,-0.09964795036266078,0.7096774193548387
4,45,amygdala,MTL,dinov2_small,block2,-0.1496342150599403,-0.1943229992132369,0.16891780575589507,0.04468878415329661,0.3870967741935484
4,45,amygdala,MTL,dinov2_small,block5,-0.10422735963144787,-0.20202140006683653,0.17507203877113137,0.09779404043538865,0.3225806451612903
4,45,amygdala,MTL,dinov2_small,norm,-0.31158995705955606,-0.2323161017890603,0.1401862456237136,-0.07927385527049577,0.6774193548387096
4,45,amygdala,MTL,clip_vitb32,embed,-0.22817182636584987,-0.144281418576033,0.18637571679464454,-0.08389040778981688,0.6774193548387096
4,45,amygdala,MTL,clip_rn50,layer2,-0.2010511026896895,-0.1750291253227109,0.1605250504267861,-0.026021977366978616,0.5161290322580645
4,45,amygdala,MTL,clip_rn50,layer4,-0.10609552687028512,-0.12679773168900876,0.16163644347468872,0.020702204818723646,0.5161290322580645
4,45,amygdala,MTL,clip_rn50,attnpool,0.015224799234557329,-0.17076942130091574,0.14048382091299833,0.18599422053547307,0.0967741935483871
4,45,amygdala,MTL,facenet_vggface2,embed,-0.23938966113015356,-0.13294614654705686,0.21258526163025435,-0.1064435145830967,0.6451612903225806
4,46,amygdala,MTL,alexnet,conv2,-0.19979668403612227,-0.23289563644435615,0.11637154929507446,0.03309895240823388,0.41935483870967744
4,46,amygdala,MTL,alexnet,conv4,-0.28637421449235706,-0.13624080961501678,0.17401742910806536,-0.15013340487734028,0.7741935483870968
4,46,amygdala,MTL,alexnet,fc7,0.042411837347073114,-0.02783451824239699,0.16419671776372266,0.07024635558947011,0.41935483870967744
