subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
7,25,amygdala,MTL,resnet50,avgpool,-0.06283258601049374,-0.1418789819158903,0.15823166517173518,0.07904639590539655,0.32673267326732675
7,25,amygdala,MTL,clip_vitb32,ln_post,-0.44254729789557323,-0.20613052119273528,0.1797931354890214,-0.23641677670283795,0.9207920792079208
7,25,amygdala,MTL,dinov2_small,block8,-0.2914590516168766,-0.20144033978594755,0.18602308972269718,-0.09001871183092902,0.6039603960396039
7,25,amygdala,MTL,baseline,category,-0.3604673658050205,-0.23173805360598163,0.1626563907306418,-0.12872931219903885,0.8316831683168316
7,26,amygdala,MTL,alexnet,fc6,0.2890091668543603,-0.12391771609580245,0.1717078526200735,0.4129268829501627,0.009900990099009901
7,26,amygdala,MTL,vgg16,fc7,0.5330906679799267,-0.11784717192779334,0.16662052441887723,0.65093783990772,0.009900990099009901
7,26,amygdala,MTL,resnet50,avgpool,0.13186932318151526,-0.19015051329526986,0.15400578512686802,0.3220198364767851,0.019801980198019802
7,26,amygdala,MTL,clip_vitb32,ln_post,0.46917615245714495,-0.2120144957147145,0.17084981894687856,0.6811906481718595,0.009900990099009901
7,26,amygdala,MTL,dinov2_small,block8,0.28002426721631957,-0.18362910623782913,0.1714269391224105,0.4636533734541487,0.009900990099009901
7,26,amygdala,MTL,baseline,category,0.40272589945718623,-0.24162200625626645,0.15570780473222018,0.6443479057134527,0.009900990099009901
7,30,amygdala,MTL,alexnet,fc6,0.3126634200115476,-0.15345143714659248,0.18289270929928994,0.4661148571581401,0.009900990099009901
7,30,amygdala,MTL,vgg16,fc7,0.21207166072661107,-0.10143899507037554,0.17377807525780944,0.3135106557969866,0.039603960396039604
7,30,amygdala,MTL,resnet50,avgpool,0.09629578248470902,-0.12400026609573521,0.1707015843286517,0.22029604858044421,0.0891089108910891
7,30,amygdala,MTL,clip_vitb32,ln_post,0.5392165871165946,-0.22102838643095932,0.18500065533149657,0.7602449735475539,0.009900990099009901
7,30,amygdala,MTL,dinov2_small,block8,0.43179026643843565,-0.18437073706045515,0.19081081180195208,0.6161610034988908,0.009900990099009901
7,30,amygdala,MTL,baseline,category,0.5508102029972641,-0.23873271311325062,0.14957872561619787,0.7895429161105147,0.009900990099009901
8,21,preSMA,MFC,alexnet,fc6,0.1415836150393137,-0.1749837402358823,0.17977157712914552,0.31656735527519597,0.0594059405940594
8,21,preSMA,MFC,vgg16,fc7,-0.1029165183956739,-0.1255215871707756,0.17058719383093723,0.02260506877510171,0.45544554455445546
8,21,preSMA,MFC,resnet50,avgpool,-0.08988287168290336,-0.12456553403206375,0.1782018641513157,0.034682662349160384,0.40594059405940597
8,21,preSMA,MFC,clip_vitb32,ln_post,-0.17160388977638633,-0.22552487469397534,0.18746393108222542,0.05392098491758901,0.33663366336633666
8,21,preSMA,MFC,dinov2_small,block8,-0.009096102754613596,-0.20352443723053926,0.17424907390029115,0.19442833447592567,0.1485148514851485
8,21,preSMA,MFC,baseline,category,-0.13199009550396107,-0.2718474132336796,0.16440343158327136,0.13985731772971854,0.16831683168316833
8,34,hippocampus,MTL,alexnet,fc6,0.2878146897624475,-0.11377674330709045,0.1633205025104855,0.40159143306953793,0.019801980198019802
8,34,hippocampus,MTL,vgg16,fc7,0.19380678841863824,-0.0983225327340157,0.19493436564085578,0.29212932115265394,0.07920792079207921
8,34,hippocampus,MTL,resnet50,avgpool,0.13079595587735462,-0.15562128102408193,0.1695732950124853,0.28641723690143656,0.0594059405940594
8,34,hippocampus,MTL,clip_vitb32,ln_post,0.009775906042099707,-0.22236049799287938,0.1792783713189417,0.2321364040349791,0.13861386138613863
8,34,hippocampus,MTL,dinov2_small,block8,-0.0017478134227872158,-0.20727560530837802,0.19194630485200173,0.2055277918855908,0.15841584158415842
8,34,hippocampus,MTL,baseline,category,0.20871953155867304,-0.22972570784434349,0.1434177171679016,0.4384452394030165,0.019801980198019802
8,37,hippocampus,MTL,alexnet,fc6,0.2900317817907657,-0.15175990225170352,0.17314899941131576,0.44179168404246927,0.009900990099009901
8,37,hippocampus,MTL,vgg16,fc7,0.2161443970489886,-0.11691652828515149,0.15213350200401474,0.3330609253341401,0.039603960396039604
8,37,hippocampus,MTL,resnet50,avgpool,0.13808980132763757,-0.16996137192738922,0.1573939449200812,0.3080511732550268,0.0297029702970297
8,37,hippocampus,MTL,clip_vitb32,ln_post,0.2284814948870962,-0.2152029032867195,0.1759748933716817,0.4436843981738157,0.039603960396039604
8,37,hippocampus,MTL,dinov2_small,block8,0.4426341436819618,-0.17930302351048932,0.16671490805175712,0.6219371671924512,0.009900990099009901
8,37,hippocampus,MTL,baseline,category,0.051206912002277526,-0.2124648893877782,0.1738045583425106,0.2636718013900557,0.10891089108910891
8,38,hippocampus,MTL,alexnet,fc6,0.14364433570235202,-0.16221198156487596,0.16023957631725158,0.30585631726722795,0.04950495049504951
8,38,hippocampus,MTL,vgg16,fc7,-0.08336446625971695,-0.12301216031098497,0.1477007466661038,0.039647694051268015,0.45544554455445546
8,38,hippocampus,MTL,resnet50,avgpool,0.26037638920297335,-0.15897311092042116,0.16602465683469594,0.4193495001233945,0.009900990099009901
8,38,hippocampus,MTL,clip_vitb32,ln_post,0.043125811512110854,-0.22217072829260817,0.15921683583187843,0.265296539804719,0.04950495049504951
8,38,hippocampus,MTL,dinov2_small,block8,-0.010390325086350113,-0.1987772864238406,0.16863600985975213,0.1883869613374905,0.16831683168316833
8,38,hippocampus,MTL,baseline,category,-0.2016719571639076,-0.2226152192400001,0.1564703630399052,0.02094326207609251,0.37623762376237624
8,42,hippocampus,MTL,alexnet,fc6,-0.02148609119501745,-0.1500507857076671,0.16727666786764744,0.12856469451264965,0.22772277227722773
8,42,hippocampus,MTL,vgg16,fc7,-0.16659789245637013,-0.11958878381256274,0.16042762765587038,-0.04700910864380739,0.6138613861386139
8,42,hippocampus,MTL,resnet50,avgpool,-0.08188503553266063,-0.1216678404715284,0.16884636411750753,0.039782804938867766,0.39603960396039606
8,42,hippocampus,MTL,clip_vitb32,ln_post,-0.2803624068800824,-0.19241063543755213,0.16865670880598566,-0.08795177144253027,0.6138613861386139
8,42,hippocampus,MTL,dinov2_small,block8,-0.1088646025485051,-0.1856571088188741,0.20854601859537605,0.076792506270369,0.297029702970297
8,42,hippocampus,MTL,baseline,category,-0.1300616211618872,-0.1967506954429611,0.16343090321771456,0.0666890742810739,0.26732673267326734
8,45,hippocampus,MTL,alexnet,fc6,0.10974497506324508,-0.12903239232714067,0.17366171815786602,0.23877736739038574,0.12871287128712872
8,45,hippocampus,MTL,vgg16,fc7,0.3437543310087304,-0.12701449912802734,0.1668069416522384,0.47076883013675774,0.009900990099009901
8,45,hippocampus,MTL,resnet50,avgpool,0.09932272156233918,-0.1464402688694249,0.18357108543589876,0.24576299043176408,0.09900990099009901
8,45,hippocampus,MTL,clip_vitb32,ln_post,0.22288560689483877,-0.19772586936841208,0.181876521660646,0.42061147626325085,0.009900990099009901
