subject,region,n_units,model,layer,view,rho,rho_partial_cat_low,rho_partial_cat,rho_cat,rho_cat_partial_model,beta_category,beta_lowlevel,beta_model,r2
6,MFC,28,vgg16,conv3_3,gap,-0.009995811550570693,-0.02932073876189796,-0.025497391499316457,0.032430233800026506,0.04001745935913931,0.04341181848452564,0.019640490925718467,-0.03309678917228005,0.002058117984086394
6,MFC,28,vgg16,fc7,gap,-0.005133835865363218,-0.024073956240193404,-0.023449158283761127,0.032430233800026506,0.03968236407813891,0.043753449739318856,0.013445218779774372,-0.027405584831639695,0.0017783036560976573
6,MFC,28,resnet50,layer2,gap,0.016596239453834056,-0.00043503512058117884,0.007596340269117058,0.032430233800026506,0.02888179969258287,0.03096099776271903,0.012634879940912783,-0.0005985602084485345,0.0011996324594779617
6,MFC,28,resnet50,avgpool,gap,0.021014062592011364,0.004034074524114392,0.005279185203493445,0.032430233800026506,0.02526364124448482,0.028503609252704145,0.011831928001269594,0.004705623618151345,0.0012156976687380805
6,MFC,28,convnext_tiny,logits,gap,0.0053136590872439925,-0.010317336464243437,-0.010068601885645906,0.032430233800026506,0.033537843904082924,0.03589480160226491,0.012468315738573084,-0.011498391399958091,0.0013057631849670015
6,MFC,28,vit_b_16,ln,gap,0.040421940005580775,0.027493220905226354,0.029607611293711904,0.032430233800026506,0.01714514019269461,0.018738055026575065,0.005399213871843949,0.0311445115876012,0.00195441399472962
6,MFC,28,dinov2_small,norm,gap,0.009182544731190246,-0.01010549123830019,-0.00947333093953483,0.032430233800026506,0.032513684614418115,0.037101057562327525,0.012776616566314562,-0.011930591931726839,0.0013014418957839613
6,MFC,28,clip_vitb32,block5,cls,0.007638752215541506,-0.010639881314458581,-0.003269792390932377,0.032430233800026506,0.03168766979359552,0.03433014205006452,0.018327245790278727,-0.012946416075154647,0.0013125147198272957
6,MFC,28,clip_vitb32,ln_post,cls,0.013759519119485388,-0.003323564055185529,-0.003767747980061031,0.032430233800026506,0.029609840954990134,0.03289464013444625,0.012134888300883627,-0.0039003288584669254,0.0012104762598064145
6,MFC,28,clip_vitb32,embed,gap,-0.004150905721475976,-0.020192405686395746,-0.022021403408051685,0.032430233800026506,0.03897368858774437,0.04225263869976738,0.00860561659990726,-0.023238969713789637,0.00160668762536198
7,MTL,21,alexnet,conv1,gap,0.030717444367702615,-0.0032161566724339943,-0.0010549173589761663,0.1290971859852432,0.1254530452159395,0.12912352819003634,0.006499411800646626,-0.0035421785551871554,0.016703007451295715
7,MTL,21,alexnet,conv4,gap,0.04557640279680966,-0.01729646204689815,-0.01595755598242122,0.1290971859852432,0.12194327799406601,0.13707705021621594,0.008633464955454756,-0.01971008479211021,0.016987010096173094
7,MTL,21,alexnet,fc7,gap,0.05011017816962794,-0.016075724663639993,-0.014955877651652927,0.1290971859852432,0.1200466194465224,0.13711330309398956,0.007987756693263662,-0.01853741637217535,0.016946951464348325
7,MTL,21,vgg16,conv3_3,gap,0.03237411371173361,-0.02455308608085183,-0.022556684426617225,0.1290971859852432,0.1270245468512812,0.13886694119580026,0.011350456029520187,-0.027499339014439995,0.017285627144905447
7,MTL,21,vgg16,fc7,gap,0.020629554908041258,-0.047280041602709336,-0.04696801894069432,0.1290971859852432,0.13571135739845158,0.1535876100694933,0.007529980375678424,-0.0534041087048197,0.01889092358102873
7,MTL,21,resnet50,layer2,gap,0.011216190904185,-0.040444648821839416,-0.027272666132051322,0.1290971859852432,0.13143004110873371,0.13977899514267184,0.03997995269384006,-0.05521407558667564,0.018301300436250112
7,MTL,21,resnet50,avgpool,gap,0.05616111164756679,-0.011606747276733345,-0.010999771555676706,0.1290971859852432,0.11693639540166478,0.13508327062459496,0.006432930555424197,-0.01343349481346472,0.016825304233110572
7,MTL,21,convnext_tiny,logits,gap,0.0451590935094677,-0.013514903587293738,-0.013406500136651506,0.1290971859852432,0.12179379933313611,0.13499215967093178,0.005489861890575029,-0.014944715763814469,0.016872440081318718
7,MTL,21,vit_b_16,ln,gap,0.03434783655612157,-0.023581202849428985,-0.021637000817876242,0.1290971859852432,0.12635467007674173,0.13871683792444575,0.011053593720241082,-0.02650495497883331,0.017239627142688563
7,MTL,21,dinov2_small,norm,gap,0.052805192301344936,-0.01896412945235519,-0.018674116683302076,0.1290971859852432,0.11941678833486151,0.1400816450151867,0.006182165155526343,-0.022214814270051005,0.017046471276773723
7,MTL,21,clip_vitb32,block5,cls,0.01997650405998672,-0.030834450052116238,-0.024265778428293607,0.1290971859852432,0.12981819031407046,0.13846140594955023,0.022668244303195053,-0.037226670691345505,0.017627728826218214
7,MTL,21,clip_vitb32,ln_post,cls,0.06432396059253864,-0.0036264019368315685,-0.003815495040476984,0.1290971859852432,0.11222717749194806,0.1306462550691628,0.005083230566708154,-0.004222584261835174,0.016705767719645048
7,MTL,21,clip_vitb32,embed,gap,0.0638327801287641,0.0044862464896473385,0.003494331801503318,0.1290971859852432,0.11249458190000143,0.12590319820332072,0.006021689258430818,0.0051229150237895515,0.016712626893377158
7,MTL_concept,8,alexnet,conv1,gap,0.02368107865103754,-0.002012149641664374,-0.004384116969398159,0.11352235710503232,0.1111414954956876,0.11484738650414926,-0.005998815118303362,-0.0022203543079360286,0.01293682127490181
7,MTL_concept,8,alexnet,conv4,gap,0.03305399962931321,-0.02105969471417723,-0.021975665829697608,0.11352235710503232,0.1108372092119344,0.12496738900547337,-0.0026346584569132444,-0.024044294515520516,0.013370599785144877
7,MTL_concept,8,alexnet,fc7,gap,0.022346982977319227,-0.03756987159780099,-0.038176276900878124,0.11352235710503232,0.11761586609331227,0.13476274098279345,-0.00031409348552207403,-0.04340573450469982,0.014326065521395814
7,MTL_concept,8,vgg16,conv3_3,gap,0.02562969455032278,-0.021937272493559007,-0.0229281755482328,0.11352235710503232,0.1129502146889934,0.12375830130204571,-0.001312065382550619,-0.02461657069830575,0.013407844971498939
7,MTL_concept,8,vgg16,fc7,gap,0.026608500947069513,-0.031232132791643406,-0.03152587254345495,0.11352235710503232,0.11475935575395094,0.13106332145726535,-0.005271835556888216,-0.035344937419006434,0.013895655735318146
7,MTL_concept,8,resnet50,layer2,gap,0.00319565423391712,-0.03496672815469177,-0.03094304643062552,0.11352235710503232,0.1175686496529412,0.124245767747306,0.023309419923888734,-0.047826928085317445,0.0141396843644096
7,MTL_concept,8,resnet50,avgpool,gap,0.05926885676543103,0.0026149580443865167,0.0018930842622175434,0.11352235710503232,0.09701095370623086,0.11290191366916504,-0.007077537358619757,0.0030322985778019227,0.012939574461291903
7,MTL_concept,8,convnext_tiny,logits,gap,0.05642096914364227,0.007123885197459358,0.006985000117467226,0.11352235710503232,0.0989105894257188,0.11093496018168553,-0.006947313751435908,0.007892605087437462,0.012982918293248713
7,MTL_concept,8,vit_b_16,ln,gap,0.026915124274668915,-0.021635429565409398,-0.022632384466773695,0.11352235710503232,0.11259533428305811,0.12387178141441464,-0.001437314126635211,-0.024364381573699412,0.013394862953483244
7,MTL_concept,8,dinov2_small,norm,gap,0.06176881397182862,0.0021671916643551926,0.0018191194861814366,0.11352235710503232,0.09544613016713172,0.11307082354159022,-0.006913525934735063,0.002543524061115946,0.012937460868303274
7,MTL_concept,8,clip_vitb32,block5,cls,0.004875935818277971,-0.03618138910600514,-0.0348317150744297,0.11352235710503232,0.11858118724910675,0.12621182103697376,0.013714124788078623,-0.04376550867163706,0.014224987538617784
7,MTL_concept,8,clip_vitb32,ln_post,cls,0.05790894979258002,-0.00201061125968466,-0.0017598319114473671,0.11352235710503232,0.09782139544721415,0.11564303412372624,-0.006877014655612606,-0.002345628610969284,0.012936815166394444
7,MTL_concept,8,clip_vitb32,embed,gap,0.06415639394979544,0.01119884277655528,0.012221706824730233,0.11352235710503232,0.0946339759518775,0.10811267631930659,-0.004789250695345802,0.012812560272351805,0.013056617011651284
7,MFC,13,alexnet,conv1,gap,-0.05117517784324994,-0.048515281168854785,-0.045667898400619446,-0.02817739824414368,-0.01611359736111155,-0.01725840779507911,0.01786206337473427,-0.053863447786725756,0.0031484860113251134
7,MFC,13,alexnet,conv4,gap,-0.02257821175814219,-0.010675995111547766,-0.010789950519740823,-0.02817739824414368,-0.0200181168389065,-0.02257685578334851,0.00048028139523516214,-0.01226371147538797,0.0009105146293488797
7,MFC,13,alexnet,fc7,gap,-0.027288734946582526,-0.015454840350236048,-0.015507517086855657,-0.02817739824414368,-0.017023474190874185,-0.019538322464709403,0.0010398893740147246,-0.017964929305777123,0.0010352903688134463
7,MFC,13,vgg16,conv3_3,gap,-0.027322150812189815,-0.017445568518393226,-0.01732109165283875,-0.02817739824414368,-0.018641546910612875,-0.02048070516104319,0.002747638840305767,-0.019696254141255875,0.0011007339636909252
7,MFC,13,vgg16,fc7,gap,-0.01464479794826585,-0.0012954244447327785,-0.0013736491857542356,-0.02817739824414368,-0.02411443124801766,-0.027268475847860227,-0.0015818527312955494,-0.0014749973940082724,0.0007983053426078301
7,MFC,13,resnet50,layer2,gap,-0.019930065834988357,-0.014887768527312589,-0.012354766799072351,-0.02817739824414368,-0.023441322123925787,-0.023748498566193738,0.011253764907781039,-0.02048805297027403,0.0010180976374253303
7,MFC,13,resnet50,avgpool,gap,-0.03548422169166345,-0.024553901237832042,-0.024590288564879166,-0.02817739824414368,-0.011798867106819632,-0.01375307433897136,0.0009482335671133166,-0.028647144069751634,0.0013990423383263284
7,MFC,13,convnext_tiny,logits,gap,-0.05320011377774632,-0.04541692795071132,-0.04544058898508832,-0.02817739824414368,-0.00519593935227545,-0.005698424477014026,-0.0007198382828953507,-0.05062613888587951,0.002857682695832864
7,MFC,13,vit_b_16,ln,gap,-0.02915800045029517,-0.019331966410945173,-0.01915790132529871,-0.02817739824414368,-0.017628805308364245,-0.019453870836257135,0.0031780195576754885,-0.021903801365638857,0.0011700557603244732
7,MFC,13,dinov2_small,norm,gap,-0.031074580526462045,-0.01897100490694032,-0.019029445864504495,-0.02817739824414368,-0.013796823037242827,-0.01620334316387287,-0.0006719922902317904,-0.022401776271926487,0.001156240876294956
7,MFC,13,clip_vitb32,block5,cls,-0.00018967598813704006,0.012040685503830919,0.009674941357736867,-0.02817739824414368,-0.029790266837861772,-0.03191647352743437,-0.008515410167920907,0.014653843443422817,0.0009414911686597138
7,MFC,13,clip_vitb32,ln_post,cls,-0.01564697907061141,-0.0011214184711067752,-0.001060698192350668,-0.02817739824414368,-0.023460536175985678,-0.027269477263432606,-0.0016873036779138332,-0.0013162925876521547,0.0007978851325213254
7,MFC,13,clip_vitb32,embed,gap,-0.024282257100850965,-0.012984886072351572,-0.01249235854910144,-0.02817739824414368,-0.018986453876429197,-0.020621758660548592,-0.003994929191191048,-0.014947016293524983,0.0009651015039064959
7,amygdala,17,alexnet,conv1,gap,0.010780064717031091,-0.011771151033348201,-0.012262760788958575,0.09201245993794495,0.09219638264444742,0.09506792762875285,0.0011115535513533607,-0.013018427500650345,0.008616442952071868
7,amygdala,17,alexnet,conv4,gap,0.032386501333481414,-0.010949160032637717,-0.011436851184260095,0.09201245993794495,0.08691965159090467,0.0979838560932306,-0.0014313210121246751,-0.012529056336302854,0.008597925414803642
7,amygdala,17,alexnet,fc7,gap,0.023732488305061302,-0.0241477387865828,-0.02440613733023353,0.09201245993794495,0.09218711890982514,0.10559411133064764,0.0005767178587285607,-0.02796156397155281,0.009057226850864186
7,amygdala,17,vgg16,conv3_3,gap,-0.0048670494912721116,-0.04729945573247486,-0.04675865047487258,0.09201245993794495,0.10300833410665654,0.1126904956089442,0.008262381318952962,-0.053195960670912576,0.010697326651541328
7,amygdala,17,vgg16,fc7,gap,0.0008247125723672577,-0.049078112120476344,-0.049194500225835915,0.09201245993794495,0.10423641211217295,0.118714668986364,-0.0011919165612179886,-0.055666127997963485,0.0108672957263245
7,amygdala,17,resnet50,layer2,gap,-0.022181799672049484,-0.06416214486860303,-0.05099836472244802,0.09201245993794495,0.10275343957744755,0.1105765296989324,0.0517758402022095,-0.08795771819493868,0.01256093222508503
7,amygdala,17,resnet50,avgpool,gap,0.061962580946453606,0.018236149486879145,0.017762776393640326,0.09201245993794495,0.07041885402255507,0.08196706204823258,-0.005522478421666153,0.02119424603038362,0.008808795190466845
7,amygdala,17,convnext_tiny,logits,gap,0.033374017968726515,-0.008115385964542757,-0.00818621816775519,0.09201245993794495,0.08618112961671391,0.0964437148159002,-0.0034385411143000996,-0.009011357748176112,0.008544358876579783
7,amygdala,17,vit_b_16,ln,gap,0.02217312219420367,-0.01756017048222504,-0.017907762494092982,0.09201245993794495,0.09108620864143864,0.10018059062461757,0.0007614365875276026,-0.019819659488772286,0.008784802802240255
7,amygdala,17,dinov2_small,norm,gap,0.022549795987131287,-0.030987061003763645,-0.031129222006906453,0.09201245993794495,0.09446248586893964,0.1116156706139324,-0.0020189525883909827,-0.036449913895162035,0.009431114189367484
7,amygdala,17,clip_vitb32,block5,cls,0.0007543672611660385,-0.03424642006292047,-0.031571590558278635,0.09201245993794495,0.09723196756798694,0.10368009280260611,0.015860253446892663,-0.04151829535993896,0.00964193071518793
7,amygdala,17,clip_vitb32,ln_post,cls,0.04300609618412928,-0.006191021750745087,-0.0060550108601753905,0.09201245993794495,0.081642201957986,0.09629787948759228,-0.003831878799102176,-0.007238874722590104,0.0085170615722725
7,amygdala,17,clip_vitb32,embed,gap,0.05001059807110192,0.007096960852326407,0.00761909578297831,0.09201245993794495,0.07770388113822291,0.0884832824467026,-0.0023243395821829246,0.008137907973711537,0.008528997603522215
7,hippocampus,4,alexnet,conv1,gap,0.022864408818872823,0.028707479362992044,0.02555271634389968,-0.007744886084546618,-0.013791433997976606,-0.013688442204750819,-0.014574456233086416,0.03188370119596384,0.000893054380975089
7,hippocampus,4,alexnet,conv4,gap,0.00330927227206346,0.008505915625041523,0.007762976077560843,-0.007744886084546618,-0.01045434632849668,-0.011645015737692029,-0.004721579213312044,0.009774458370910894,0.00014133747615008296
7,hippocampus,4,alexnet,fc7,gap,0.011254938565995803,0.01800484361319242,0.01723325458288884,-0.007744886084546618,-0.015175837421031386,-0.0171706567972003,-0.006156984225081227,0.020936708944282352,0.0003931438952715638
7,hippocampus,4,vgg16,conv3_3,gap,0.009691899166970316,0.015273712281940934,0.014090881771884833,-0.007744886084546618,-0.012829920196805903,-0.013905367598975187,-0.006874925190978426,0.01725048026126383,0.00030226205914773985
7,hippocampus,4,vgg16,fc7,gap,0.028627085410051573,0.03696375837245427,0.03677275243239248,-0.007744886084546618,-0.02435392193930535,-0.027193803556921782,-0.004850971216215519,0.04210303086236688,0.0014352170352212035
7,hippocampus,4,resnet50,layer2,gap,0.014495667362748633,0.025602609025634153,0.017460308306825045,-0.007744886084546618,-0.012439271739041488,-0.014603044701249077,-0.025218552520207365,0.03524628733755721,0.0007244402323257626
7,hippocampus,4,resnet50,avgpool,gap,-0.017605488686968606,-0.015644144933882057,-0.01587170029306629,-0.007744886084546618,0.0013879428671909712,0.001705668809962172,-0.0013737661099082416,-0.018258736914296303,0.0003137142528258918
7,hippocampus,4,convnext_tiny,logits,gap,-0.011393798686936664,-0.008826426778620607,-0.008885267908851571,-0.007744886084546618,-0.0030181194016325745,-0.003023011720842702,-0.002847075294265734,-0.009842378152792677,0.0001468923019439794
7,hippocampus,4,vit_b_16,ln,gap,-3.2985882042485813e-05,0.004367362635035855,0.003518281344308233,-0.007744886084546618,-0.008506452468545238,-0.00927482071238288,-0.004117238127904568,0.004950177677611167,8.806440757769263e-05
7,hippocampus,4,dinov2_small,norm,gap,-0.0059388510953810834,-0.0020082122048662287,-0.002158227343687897,-0.007744886084546618,-0.005419594998446231,-0.006106293486340661,-0.0029239679388528813,-0.002372246388315149,7.302450515411785e-05
7,hippocampus,4,clip_vitb32,block5,cls,0.004462250678125033,0.010249644112096246,0.007441872140196574,-0.007744886084546618,-0.009769934438920849,-0.01071775820518899,-0.008877018272434778,0.01247863820066408,0.0001740398236028673
7,hippocampus,4,clip_vitb32,ln_post,cls,0.011783593121213022,0.018485614528154982,0.018583306630365493,-0.007744886084546618,-0.01632439177195195,-0.018797943810938255,-0.0023418427325100567,0.021705844923985376,0.0004106862358573826
7,hippocampus,4,clip_vitb32,embed,gap,0.007939683379759272,0.01280362763400048,0.013132425100685114,-0.007744886084546618,-0.013015591098998483,-0.01459364940443479,-0.0007098535884582457,0.01474373350175473,0.0002329134376873876
8,MTL,25,alexnet,conv1,gap,0.0028884248342454307,-0.008824336424919327,-0.0011638027008003759,0.016340339280269803,0.016125133618043783,0.015801421906890465,0.022687312126805814,-0.009797933519995458,0.0007049382888655309
8,MTL,25,alexnet,conv4,gap,-0.008840863410274184,-0.0225862488241882,-0.018476172532924117,0.016340339280269803,0.023025313543770888,0.0252513464114663,0.02363701273531767,-0.025947439105933678,0.0011369369272594687
8,MTL,25,alexnet,fc7,gap,-0.005197338295261769,-0.018601273413988012,-0.015103765336849815,0.016340339280269803,0.021634921374552238,0.02399555033546817,0.022371457225396095,-0.02162422246808025,0.0009729085936370785
8,MTL,25,vgg16,conv3_3,gap,0.011480987068633321,0.0006807911562742729,0.0052600210217266935,0.016340339280269803,0.012762269645409328,0.013562076438847388,0.018967317696814805,0.0007686864982325135,0.0006275813944828235
8,MTL,25,vgg16,fc7,gap,0.004213773413731251,-0.005006761783760316,-0.0040724124959019125,0.016340339280269803,0.016304466777915957,0.016540992312281188,0.019385756162514575,-0.0057012873267628,0.0006521701517097078
8,MTL,25,resnet50,layer2,gap,0.02222771782168852,0.007826077400719798,0.018304757636575155,0.016340339280269803,0.010390537886461125,0.011638161205502364,0.012357295074433458,0.01077090149781538,0.0006883272866060608
8,MTL,25,resnet50,avgpool,gap,0.049583018319183596,0.046212640414926384,0.047930710486431605,0.016340339280269803,-0.010272780746786888,-0.012893651018291125,0.014256257017341782,0.05392106303913781,0.002761387063910936
8,MTL,25,convnext_tiny,logits,gap,0.042780760225684854,0.039278015503401896,0.03964663528183317,0.016340339280269803,-0.0028747801438259606,-0.0054031649096510795,0.01833795338932176,0.04378682179000167,0.002168913215968016
8,MTL,25,vit_b_16,ln,gap,0.01832872923312472,0.008355558710859648,0.012669236785667004,0.016340339280269803,0.00956879488719963,0.01017576757362423,0.017053698420643026,0.009467946399447544,0.0006968897874252145
8,MTL,25,dinov2_small,norm,gap,-0.000677220019477846,-0.012012482511675719,-0.011029727770556101,0.016340339280269803,0.019702046870494476,0.021301368684354588,0.01975541586152459,-0.014186057719670509,0.0007713274516401025
8,MTL,25,clip_vitb32,block5,cls,0.0012169394850959096,-0.015840835803303442,-0.004436037873294842,0.016340339280269803,0.016887846108604363,0.019054980542773242,0.02817733410871584,-0.019280365457235257,0.0008778929234101174
8,MTL,25,clip_vitb32,ln_post,cls,0.003059435440588597,-0.005751376932940731,-0.006443588405773055,0.016340339280269803,0.017296187100417876,0.01741437029471753,0.018925640841886325,-0.00675139311828397,0.000660175801136309
8,MTL,25,clip_vitb32,embed,gap,0.026876311091553,0.02550476249391175,0.021746873172066066,0.016340339280269803,0.004181320012581197,-0.000567884194564696,0.023753402375290424,0.02936124608247556,0.0012772031824613839
8,MTL_concept,5,alexnet,conv1,gap,-0.014616247039563155,-0.027604656260654593,-0.024398341271958668,0.0366877947287492,0.04155967288535887,0.04233830105026916,0.014475417433418312,-0.030639105235384784,0.002118200760746425
8,MTL_concept,5,alexnet,conv4,gap,0.007830238229732273,-0.011139294213048422,-0.010278409885899356,0.0366877947287492,0.03728632998461533,0.04186781003661815,0.005596472915822344,-0.012792321665036015,0.001481133403385293
8,MTL_concept,5,alexnet,fc7,gap,0.010858669807758032,-0.00879316216295882,-0.008095867466989317,0.0366877947287492,0.035967915724020756,0.041041162512701804,0.004906390899992438,-0.010218430847080934,0.0014344326978213973
8,MTL_concept,5,vgg16,conv3_3,gap,0.012279970243499283,-0.003913186407846317,-0.002984035947342725,0.0366877947287492,0.034702603638066265,0.037926876878607144,0.004363999933420758,-0.0044167944373548285,0.0013725101814285878
8,MTL_concept,5,vgg16,fc7,gap,0.021850663186174936,0.004799019863967961,0.0049570848436613114,0.0366877947287492,0.02989162128485072,0.033674415888387196,0.0031421595057563164,0.005462731449772015,0.001380217270804951
8,MTL_concept,5,resnet50,layer2,gap,-0.010790883922537764,-0.03227968320301032,-0.0222953713822104,0.0366877947287492,0.041547161394731524,0.04538551092455164,0.0313397025504458,-0.04440976577526966,0.0023977816932087004
8,MTL_concept,5,resnet50,avgpool,gap,0.012899429137439047,-0.0070451941640131185,-0.0066573970939724685,0.0366877947287492,0.03498662557012976,0.04032512190124699,0.004122879522715252,-0.008217352787535185,0.0014067853323030954
8,MTL_concept,5,convnext_tiny,logits,gap,0.015322275957882577,-0.0010721491002087487,-0.0010041442352799886,0.0366877947287492,0.03335401432696455,0.03677433319727575,0.003400654572716338,-0.0011947866882534095,0.0013583658802481802
8,MTL_concept,5,vit_b_16,ln,gap,0.010361772610112443,-0.006434342503723582,-0.0054403941235937,0.0366877947287492,0.03561351113223961,0.039080408412518496,0.004983868353674258,-0.0072882921640641625,0.0013985625102785892
8,MTL_concept,5,dinov2_small,norm,gap,0.018853575362482285,-0.0008960169413669849,-0.0007243879307612745,0.0366877947287492,0.031486718070158216,0.03680416215130353,0.003424781368291846,-0.0010577583897233467,0.001358019693403878
8,MTL_concept,5,clip_vitb32,block5,cls,-0.01373484215794746,-0.033410334632175694,-0.027425613863916103,0.0366877947287492,0.04369050673303864,0.04721415542908384,0.022435299643405838,-0.0406498828355557,0.0024719534017696443
8,MTL_concept,5,clip_vitb32,ln_post,cls,-0.005164348318137713,-0.028501596564061683,-0.028605342024565054,0.0366877947287492,0.04622277558467059,0.05388568619202749,0.0023229605007842767,-0.03344506599504903,0.0021684564195976197
8,MTL_concept,5,clip_vitb32,embed,gap,0.017870018671114908,0.0012911017266162034,0.0006786433776032775,0.0366877947287492,0.03205377908122585,0.03551906722203146,0.003612318972561769,0.0014857815620893144,0.00135888261794459
8,MFC,52,alexnet,conv1,gap,0.03346308189778201,0.037743201319748,0.037053470848667364,-0.009975262064965169,-0.01878686533279565,-0.019012302340419604,-0.009746864097863963,0.04191789545458501,0.0015529085372204543
8,MFC,52,alexnet,conv4,gap,0.026363746111822427,0.03452774131543291,0.034917011805652404,-0.009975262064965169,-0.024979368047920756,-0.02810861595984888,-0.0014435857832738777,0.039675907369445346,0.0013205540829434037
8,MFC,52,alexnet,fc7,gap,0.020770806556618723,0.028892445823181262,0.029387521045819893,-0.009975262064965169,-0.023061859410003355,-0.02643737381340709,0.00041219472364470195,0.033596221601984146,0.0009632085282059721
8,MFC,52,vgg16,conv3_3,gap,0.007523487954604219,0.011759034710083306,0.01271430755384599,-0.009975262064965169,-0.014302170869838135,-0.01572671718917902,0.0024722932469073786,0.013280527485608465,0.0002667995294703962
8,MFC,52,vgg16,fc7,gap,0.03276177051343068,0.04247604305665902,0.04268801873700201,-0.009975262064965169,-0.029140509698825548,-0.03348171396686235,0.003338793474104037,0.04838027778549937,0.0019325247220574049
8,MFC,52,resnet50,layer2,gap,0.010217728115904568,0.013385167091609671,0.013663478997766007,-0.009975262064965169,-0.013483135639512967,-0.014472196139658089,-0.006166852553636387,0.018426379765465767,0.0003076820744115638
8,MFC,52,resnet50,avgpool,gap,0.021295988482664983,0.030205715810485617,0.030602411489147496,-0.009975262064965169,-0.024138462640944592,-0.02816860080486146,0.0022424763222928597,0.03525292035079625,0.001040810393771463
8,MFC,52,convnext_tiny,logits,gap,0.019958620838772624,0.0270681115679499,0.02717113744800815,-0.009975262064965169,-0.02096500992967879,-0.0239555451961342,0.004882588649093161,0.03018284333897775,0.0008611308894077574
8,MFC,52,vit_b_16,ln,gap,-0.0004410566653636117,0.0028827764826307744,0.004093002709064799,-0.009975262064965169,-0.010773223707320208,-0.011950639263424346,0.004715048994407091,0.0032673794346795818,0.00013685173835531472
8,MFC,52,dinov2_small,norm,gap,-0.016013161264557912,-0.012939006571599031,-0.012648069058881706,-0.009975262064965169,-0.0017444289845245369,-0.0026575809071797307,0.0060989724149991,-0.015284040959147278,0.00029593877710687444
8,MFC,52,clip_vitb32,block5,cls,-0.024035921564118042,-0.028299660763003696,-0.021974633675182858,-0.009975262064965169,-0.0021492956839223067,-0.0013875744300253193,0.021586019304579526,-0.034452973024592555,0.0009293102597867087
8,MFC,52,clip_vitb32,ln_post,cls,-0.007390524751123465,-0.002351499002261213,-0.002547816454124514,-0.009975262064965169,-0.0071679513296913164,-0.00922524133370795,0.005347443304020048,-0.002761052531367486,0.00013407124312170282
8,MFC,52,clip_vitb32,embed,gap,-0.02411207779606641,-0.021393180122135147,-0.02200834975745321,-0.009975262064965169,0.001560203357082717,0.0014188200755497796,0.0015629352468382307,-0.024634108639134372,0.0005861517323175747
8,amygdala,6,alexnet,conv1,gap,-0.03436464686596445,-0.0163428485923791,-0.024899514316873178,-0.04170141531185108,-0.034327515476183595,-0.034662050501727014,-0.019885221543684203,-0.018129623270605896,0.002693310357712253
8,amygdala,6,alexnet,conv4,gap,-0.01522356401664929,0.009826834977076133,0.004550306079780776,-0.04170141531185108,-0.03909315291187402,-0.04321950556884575,-0.028406587282859445,0.011279053254543758,0.0025232021780005054
8,amygdala,6,alexnet,fc7,gap,-0.027544526026659476,-0.003830267526490678,-0.008232238623663847,-0.04170141531185108,-0.03238448265377202,-0.036178873253648554,-0.025786201682331533,-0.004448724625936029,0.0024415051919516317
8,amygdala,6,vgg16,conv3_3,gap,-0.042146051247980196,-0.02181848230708309,-0.02752248619124597,-0.04170141531185108,-0.026835938574855618,-0.028914327358346363,-0.02096110445837841,-0.024613222422600046,0.0029017607151998748
8,amygdala,6,vgg16,fc7,gap,-0.032149240497506545,-0.012699206500921422,-0.01396243824797103,-0.04170141531185108,-0.030016266632391892,-0.03145636479114995,-0.025825384395486935,-0.014447781878628052,0.0025877483119388645
8,amygdala,6,resnet50,layer2,gap,-0.02798009118763836,0.0005280212054382677,-0.016709407898865256,-0.04170141531185108,-0.03515407240603894,-0.03841463318195787,-0.026908387513379477,0.000726052241846012,0.0024271479768781523
8,amygdala,6,resnet50,avgpool,gap,-0.03316331373672999,-0.01125572770480268,-0.013926352586070735,-0.04170141531185108,-0.028874307339505436,-0.031756340095174806,-0.02526312229403184,-0.01312138963148702,0.0025532537897227092
8,amygdala,6,convnext_tiny,logits,gap,-0.03436503180363199,-0.01725013559488585,-0.017771390264446886,-0.04170141531185108,-0.029569550228318156,-0.029815458646291076,-0.02609986673251183,-0.019212991504677455,0.0027237148683417756
8,amygdala,6,vit_b_16,ln,gap,-0.01479854369071192,0.009445031473888352,0.0028584717031807667,-0.04170141531185108,-0.039096067989511776,-0.04241947311978238,-0.028806085092320136,0.010692820983472096,0.0025158619689455985
8,amygdala,6,dinov2_small,norm,gap,-0.04227681129757655,-0.022494669377252117,-0.023792590870864178,-0.04170141531185108,-0.022753187225670508,-0.0243320302446767,-0.025297577137452797,-0.026540992521613384,0.0029316519767271787
8,amygdala,6,clip_vitb32,block5,cls,-0.037920496284573446,-0.014555994147574431,-0.025592470350829552,-0.04170141531185108,-0.03092336645531026,-0.03349053508936677,-0.01815329547070465,-0.017700585521025075,0.0026382326149166913
8,amygdala,6,clip_vitb32,ln_post,cls,-0.025598146041911195,-0.005407414086118112,-0.004437708819825703,-0.04170141531185108,-0.03322838343831896,-0.03492093828630021,-0.026651467154005692,-0.006341905765965869,0.0024560390122274622
8,amygdala,6,clip_vitb32,embed,gap,-0.014717911534608066,0.000953443031288654,0.00557474602576552,-0.04170141531185108,-0.03941765387032802,-0.03880390982134697,-0.026278903861554796,0.0010966209520867714,0.002427776694570727
8,hippocampus,19,alexnet,conv1,gap,0.000311549710727533,-0.010902103140326705,-0.006021519766328968,0.025006673068591036,0.025719112065757,0.025961350075151213,0.015553471674016186,-0.012104210081053984,0.000866756784399958
